"ENTRY","BLUP"
"TMS18F1277P0031",-1.6797
"TMS18F1320P0082",-1.7528
"TMS18F1175P0053",-1.7532
"TMS18F1333p0013",-1.7723
"TMS18F1318P0007",-1.79
"TMS18F1336P0015",-1.8009
"TMS18F1345P0001",-1.8233
"TMS18F1065P0037",-1.826
"TMS18F1302P0018",-1.8505
"TMS18F1324P0093",-1.8578
"TMS18F1336P0014",-1.8822
"TMS18F1484P0036",-1.8865
"TMS18F1268P0019",-1.8892
"TMS18F1372P0001",-1.9493
"TMS18F1562P0055",-1.9724
"TMS18F1389P0031",-2.0034
"TMS18F1076P0117",-2.0086
"TMS18F1343P0019",-2.0332
"TMS18F1480P0023",-2.0427
"TMS18F1260P0054",-2.0797
"TMS18F1328P0027",-2.0999
"TMS18F1344P0198",-2.1306
"TMS18F1318P0018",-2.1394
"TMS18F1178P0010",-2.1432
"TMS18F1317P0119",-2.1678
"TMS18F1165P0018",-2.2123
"TMS18F1349P0064",-2.2176
"TMS13F1343P0022",-2.2651
"TMS18F1069P0033",-2.2725
"TMS18F1350P0065",-2.3
"TMS18F1337P0044",-2.3253
"TMS18F1076P0106",-2.3354
"TMS18F1278P0180",-2.3465
"TMS18F1349P0126",-2.3485
"TMS18F1060P0067",-2.4147
"TMS18F1280P0107",-2.4359
"TMS18F1265P0030",-2.4374
"TMS18F1332P0002",-2.4398
"TMS18F1328P0032",-2.47
"TMS18F1280P0112",-2.4751
"TMS18F1324P0107",-2.5168
"TMS18F1348P0101",-2.5937
"TMS18F1076P0112",-2.609
"TMS18F1274P0020",-2.6173
"TMS18F1355P0089",-2.6267
"TMS18F1309P0074",-2.6279
"TMS18F1343P0064",-2.63
"TMS18F1355p0030",-2.6316
"TMS18F1323P0024",-2.6475
"TMS18F1340P0001",-2.6581
"TMS18F1260P0060",-2.6618
"TMS18F1287P0029",-2.6754
"TMS18F1343P0171",-2.6931
"TMS18F1004P0008",-2.7346
"TMS18F1038P0010",-2.7502
"TMS18F1076P0077",-2.7745
"TMS18F1310P0151",-2.882
"TMS18F1280P0140",-2.8974
"TMS18F1327P0013",-2.9021
"TMS18F1327P0006",-2.9691
"TMS18F1144P0010",-2.972
"TMS18F1355P0081",-2.9798
"TMS18F1324P0089",-2.9841
"TMS18F1539P0073",-3.0245
"TMS13F1343P0044",-3.1152
"TMS18F1350P0038",-3.1212
"TMS18F1120P0006",-3.1372
"TMS18F1348P0088",-3.305
"TMS18F1436P0049",-3.3092
"TMS18F1320P0032",-3.4194
"TMS18F1178P0046",-3.4472
"TMS18F1348P0157",-3.4869
"TMS18F1343P0012",-3.4994
"TMS18F1391P0004",-3.5451
"TMS18F1047P0049",-3.6239
"TMS18F1322P0019",-3.6272
"TMS18F1326P0007",-3.6657
"TMS18F1323P0041",-3.7179
"TMS18F1342P0017",-3.7703
"TMS18F1175P0016",-3.8562
"TMS18F1132P0144",-4.1311
"TMS18F1325P0032",-4.1558
"TMS18F1346P0023",-4.2565
"TMS18F1338P0115",-4.8892
"TMS18F1138P0035",-5.2541
"TMS18F1324P0003",-5.4566
