"ENTRY","BLUP"
"TMS18F1341P0044",-1.5287
"TMS18F1082P0024",-1.5289
"TMS18F1447P0002",-1.5323
"TMS18F1320P0087",-1.5517
"TMS18F1262P0008",-1.5677
"TMS18F1489P0044",-1.574
"TMS18F1317P0123",-1.5801
"TMS18F1320P0101",-1.5827
"TMS18F1484P0036",-1.5907
"TMS18F1042P0009",-1.6074
"TMS18F1163P0042",-1.6091
"TMS18F1318P0054",-1.6273
"TMS18F1205P0010",-1.6342
"TMS18F1350P0026",-1.6555
"TMS18F1352P0016",-1.6685
"TMS18F1139P0076",-1.6862
"TMS18F1179P0008",-1.7092
"TMS18F1338P0067",-1.7274
"TMS18F1480P0023",-1.7325
"TMS18F1202p0001",-1.7645
"TMS18F1396P0032",-1.7877
"TMS18F1469P0062",-1.8177
"TMS18F1217P0114",-1.8333
"TMS18F1333P0012",-1.8685
"TMS18F1319P0041",-1.8908
"TMS18F1132P0083",-1.9392
"TMS18F1132P0144",-1.9481
"TMS18F1349P0149",-2.0031
"NR130124",-2.0166
"TMS18F1361P0018",-2.0251
"TMS13F1160P0004",-2.038
"TMS18F1207P0008",-2.0557
"TMS18F1051P0063",-2.1168
"TMS18F1068P0063",-2.1913
"TMS18F1028P0030",-2.198
"TMS18F1296P0042",-2.2197
"TMS18F1271P0001",-2.2386
"TMS18F1344P0176",-2.2957
"TMS18F1506P0018",-2.3101
"TMS18F1278P0098",-2.3219
"TMS18F1332P0002",-2.3339
"TMS18F1055P0044",-2.3465
"TMS18F1056P0066",-2.3835
"TMS18F1322P0019",-2.4231
"TMS18F1408P0006",-2.4304
"TMS18F1309P0062",-2.4321
"TMS18F1334P0023",-2.4551
"TMS18F1258P0062",-2.4847
"TMS18F1328P0032",-2.5232
"TMS18F1327P0013",-2.5493
"TMS18F1306P0114",-2.5697
"TMS18F1485P0020",-2.5768
"TMS18F1346P0023",-2.6073
"TMS18F1003P0014",-2.6205
"TMS18F1372P0001",-2.6399
"TMS18F1135P0025",-2.706
"TMS18F1317P0119",-2.7485
"TMS18F1264P0058",-2.7638
"TMS18F1326P0007",-2.7965
"TMS18F1348P0113",-2.8587
"TMS18F1317P0048",-2.8853
"TMS18F1191P0002",-2.9136
"TMS18F1318P0016",-2.9193
"TMS18F1313P0001",-2.9931
"TMS18F1323P0024",-3.0492
"TMS18F1366P0012",-3.1619
"TMS18F1019P0018",-3.3468
"TMS18F1481P0009",-3.4056
"TMS18F1026P0009",-3.5393
"TMS18F1295P0023",-3.5803
"TMS13F1020P0001",-3.8336
"TMS18F1085P0012",-3.9378
"TMS18F1337P0049",-4.1186
"TMS18F1306P0129",-4.1552
"TMS18F1395P0010",-4.1845
"TMS18F1217P0034",-4.2004
"TMS18F1348P0051",-4.2128
"TMS18F1225P0030",-4.2748
"TMS18F1330P0008",-4.3074
"TMS18F1348P0039",-4.3842
"TMS18F1132P0042",-4.437
"TMS18F1001P0020",-4.5207
"TMS18F1350P0056",-4.678
"TMS18F1338P0115",-4.7012
"TMS18F1120P0006",-4.7596
"TMS18F1180P0033",-4.8524
"IITA-TMS-IBA980581",-5.2178
"TMS18F1308P0077",-5.6856
"TMS18F1365P0018",-6.1863
"IITA-TMS-IBA982101",-6.9988
"TMS18F1217P0121",-7.6181
