"ENTRY","BLUP"
"TMS18F1348P0098",-0.6782
"TMS18F1380P0003",-0.7182
"TMS18F1152P0003",-0.7887
"TMS18F1355P0089",-0.8018
"TMS18F1320P0101",-0.8272
"TMS18F1278P0183",-0.8337
"TMS18F1208P0005",-0.8339
"TMS18F1314P0007",-0.8557
"TMS18F1056P0066",-0.9186
"TMS18F1367P0030",-0.9235
"TMS18F1076P0077",-0.9373
"TMS18F1348P0117",-0.9394
"TMS18F1114P0039",-0.9463
"TMS18F1047P0049",-0.9514
"TMS18F1343P0153",-0.9696
"TMS18F1324P0070",-0.9766
"TMS18F1312P0039",-0.9881
"TMS18F1485P0020",-1.1362
"TMS18F1314P0026",-1.1824
"TMS18F1365P0005",-1.1889
"TMS18F1225P0030",-1.2416
"TMS18F1025P0041",-1.2733
"TMS18F1369P0010",-1.306
"TMS18F1107P0020",-1.333
"TMS18F1217P0114",-1.3403
"TMS18F1038P0056",-1.3617
"TMS18F1395P0038",-1.372
"TMS18F1320P0082",-1.3969
"TMS18F1447P0062",-1.3998
"TMS18F1280P0057",-1.4077
"TMS18F1388P0012",-1.4509
"TMS18F1261P0005",-1.4589
"TMS18F1520P0039",-1.4632
"TMS18F1047P0046",-1.4985
"TMS18F1343P0012",-1.5427
"TMS18F1324P0093",-1.5491
"TMS18F1318P0018",-1.5564
"TMS18F1484P0036",-1.5675
"TMS18F1408P0006",-1.5729
"TMS18F1305P0017",-1.5753
"TMS18F1343P0019",-1.5908
"TMS18F1217P0075",-1.5942
"TMS18F1041P0005",-1.6588
"TMS18F1324P0200",-1.6625
"TMS18F1353P0023",-1.6799
"TMS18F1056P0019",-1.6942
"TMS18F1318P0007",-1.6948
"TMS18F1328P0027",-1.7183
"TMS18F1153P0053",-1.7321
"TMS18F1165P0008",-1.7375
"TMS18F1096P0024",-1.7417
"TMS18F1372P0001",-1.7517
"TMS18F1280P0126",-1.7783
"TMS18F1191P0002",-1.7967
"TMS18F1224P0014",-1.8138
"TMS18F1369P0014",-1.8161
"TMS18F1208P0007",-1.8532
"TMS18F1222P0012",-1.8628
"TMS18F1038P0087",-1.9084
"TMS18F1081P0014",-1.9251
"TMS18F1348P0051",-1.9844
"TMS18F1365P0018",-2.0204
"TMEB419",-2.0207
