"ENTRY","BLUP"
"TMS18F1414P0017",-2.1328
"TMS18F1150P0011",-2.1774
"TMS18F1156P0016",-2.1949
"TMS18F1348P0113",-2.2218
"TMS18F1005P0023",-2.2795
"TMS18F1149P0024",-2.2896
"TMS18F1163P0035",-2.2905
"TMS18F1295P0034",-2.3119
"TMS18F1332P0002",-2.3273
"TMS18F1076P0106",-2.3303
"TMS18F1328P0027",-2.3319
"TMS18F1233p0013",-2.3344
"TMS18F1217P0091",-2.3632
"TMS18F1121P0029",-2.3667
"TMS18F1396P0032",-2.3758
"TMS18F1562P0055",-2.4077
"TMS18F1372P0024",-2.4208
"TMS18F1343P0171",-2.5518
"TMS18F1222P0012",-2.5692
"TMS18F1003P0014",-2.5719
"TMS18F1271P0001",-2.6096
"TMS18F1447P0002",-2.6326
"TMS18F1040P0044",-2.648
"TMS18F1107P0020",-2.7377
"TMS18F1395P0010",-2.76
"TMS18F1489P0044",-2.8234
"TMS18F1344P0198",-2.8296
"TMS18F1349P0064",-2.8367
"TMS18F1364P0027",-2.9319
"TMS18F1355p0025",-3.0378
"TMS18F1367P0030",-3.1086
"TMS18F1024P0020",-3.3403
"TMS18F1189P0013",-3.4556
"TMS18F1138P0037",-3.4627
"TMS18F1370P0008",-3.4685
"TMS18F1343P0014",-3.4816
"TMS18F1073P0035",-3.5041
"TMS18F1366P0012",-3.6782
"IITA-TMS-IBA980581",-3.7251
"TMS18F1562P0023",-3.7461
"TMS18F1068P0063",-3.7803
"TMS18F1309P0074",-3.7868
"TMS18F1505P0057",-3.8016
"TMS18F1272P0037",-3.8364
"TMS18F1258P0062",-3.9084
"TMS18F1324P0092",-4.0513
"UNKNOWN2",-4.0903
"TMS18F1338P0013",-4.165
"TMS18F1019P0018",-4.1653
"TMS18F1335P0035",-4.3082
"NR130124",-4.6039
"TMS18F1296P0042",-4.661
"TMS18F1421P0005",-4.7371
"TMS18F1331P0013",-5.1136
"TMS18F1424P0020",-5.1699
"TMS18F1135P0025",-5.2589
