"ENTRY","BLUP"
"TMS18F1344P0133",-0.1609
"TMS18F1073P0038",-0.166
"TMS18F1436P0049",-0.1795
"TMS18F1003P0010",-0.1882
"TMS18F1001P0014",-0.2056
"TMS18F1007P0004",-0.216
"TMS18F1319P0100",-0.2243
"TMS18F1202p0001",-0.2322
"TMS18F1150P0011",-0.2335
"TMS18F1335P0001",-0.2363
"TMS18F1298P0017",-0.237
"TMS18F1163P0042",-0.2374
"TMS18F1354P0027",-0.2377
"TMS18F1217P0111",-0.238
"TMS18F1319P0041",-0.2397
"TMS18F1310P0168",-0.24
"TMS18F1258P0147",-0.2414
"TMS18F1240P0024",-0.2423
"TMS18F1280P0086",-0.2442
"TMS18F1396P0053",-0.2444
"TMS18F1380P0003",-0.2475
"TMS18F1083P0028",-0.2491
"TMS18F1165P0018",-0.2499
"TMS18F1338P0013",-0.25
"UNKNOWN1",-0.2589
"TMS18F1073P0035",-0.2637
"TMS18F1372P0001",-0.2638
"TMS18F1299P0005",-0.2648
"TMS18F1312P0039",-0.2655
"TMS18F1047P0046",-0.2674
"TMS18F1330P0020",-0.2692
"TMS18F1327P0013",-0.2708
"TMS18F1323p0025",-0.2714
"TMS18F1261P0005",-0.2723
"TMS18F1341P0044",-0.2733
"TMS18F1308P0084",-0.277
"TMS18F1349P0064",-0.277
"TMS18F1320P0087",-0.2781
"TMS18F1372P0041",-0.2782
"TMS18F1472P0042",-0.2784
"TMS18F1355p0030",-0.2786
"TMS18F1409P0008",-0.2786
"TMS18F1003P0003",-0.281
"TMS18F1336P0015",-0.2811
"TMS18F1520P0050",-0.2836
"TMS18F1041P0005",-0.2841
"TMS18F1274P0020",-0.2846
"TMS18F1222P0012",-0.2866
"TMS18F1489P0038",-0.2877
"NR130124",-0.2887
"TMS18F1348P0039",-0.2903
"TMS18F1289P0014",-0.2907
"TMS18F1338P0067",-0.2907
"TMS18F1505P0057",-0.2907
"TMS18F1341P0037",-0.2908
"TMS18F1414P0017",-0.2908
"TMS18F1051P0059",-0.291
"TMS18F1348P0092",-0.2918
"TMS18F1344P0014",-0.2927
"TMS18F1076P0110",-0.2931
"TMS18F1217P0095",-0.2936
"TMS18F1038P0010",-0.2938
"TMS18F1047p0012",-0.2938
"TMS18F1003P0014",-0.2961
"TMS18F1323P0024",-0.2962
"TMS18F1005P0023",-0.2986
"TMS18F1485P0020",-0.2995
"TMS18F1481P0009",-0.3051
"TMS18F1320P0032",-0.3061
"TMS18F1191P0002",-0.3091
"TMS18F1478P0047",-0.3119
"TMS18F1359P0001",-0.33
"TMS18F1320P0086",-0.3326
"TMS18F1366P0014",-0.3503
"TMS18F1076P0103",-0.3593
"TMS18F1330P0009",-0.3609
"TMS18F1371P0011",-0.3621
"TMS18F1056P0019",-0.3629
"TMS18F1042P0009",-0.3637
"TMS18F1210P0021",-0.3639
"TMS18F1020P0027",-0.3651
"TMS18F1305P0138",-0.3659
"TMS18F1505P0047",-0.366
"TMS18F1263P0037",-0.37
"TMS18F1217P0034",-0.3738
"TMS18F1040P0054",-0.3795
"TMS18F1138P0037",-0.38
"TMS18F1217P0114",-0.3803
"TMS18F1476P0047",-0.3806
"TMS18F1306P0135",-0.3821
"TMS18F1324P0092",-0.3826
"TMS18F1047P0049",-0.3854
"TMS18F1231P0011",-0.3884
"TMS18F1337P0049",-0.3889
"TMS18F1348P0051",-0.3915
"TMS18F1278P0098",-0.3932
"TMS18F1280P0140",-0.3939
"TMS13F1307P0016",-0.3944
"TMS18F1113P0038",-0.3946
"TMS18F1010P0011",-0.3961
"TMS18F1506P0018",-0.3963
"TMS18F1328P0027",-0.3986
"TMS18F1144P0010",-0.4007
"TMS18F1343P0019",-0.4016
"TMS18F1291P0026",-0.4095
"TMS18F1258P0156",-0.4118
"TMS18F1272P0037",-0.4147
"TMS18F1138P0030",-0.4173
"TMS18F1240P0026",-0.419
"TMS18F1373P0028",-0.4244
"TMS18F1345P0001",-0.4282
"TMS18F1484P0036",-0.4303
"TMS18F1330P0008",-0.4306
"TMS18F1309P0062",-0.4308
"TMS18F1076P0121",-0.4312
"TMS18F1539P0063",-0.4327
"TMS18F1024P0020",-0.4333
"TMS18F1312P0033",-0.4357
"TMS18F1320P0051",-0.4359
"TMS18F1347P0029",-0.4365
"TMS18F1320P0101",-0.4385
"TMS18F1113P0002",-0.439
"TMS18F1348P0157",-0.4392
"TMS18F1260P0060",-0.4394
"TMS18F1318P0054",-0.4409
"TMS18F1303P0027",-0.441
"TMS18F1344P0100",-0.4422
"TMS18F1221P0053",-0.4428
"TMS18F1396P0032",-0.443
"TMS18F1489P0044",-0.4439
"TMS18F1324P0089",-0.444
"TMS18F1310P0148",-0.4441
"TMS18F1313P0013",-0.4441
"TMS18F1364P0018",-0.4441
"TMS18F1365P0024",-0.4441
"TMS18F1447P0062",-0.4441
"TMS18F1337P0044",-0.4442
"TMS18F1344P0159",-0.4442
"TMS18F1539P0073",-0.4455
"TMS18F1313P0053",-0.4461
"TMS13F1343P0044",-0.4469
"TMS18F1280P0091",-0.4475
"TMS18F1065P0037",-0.4487
"TMS18F1047P0045",-0.4491
"TMS18F1480P0023",-0.4495
"TMS18F1295P0034",-0.4496
"TMS18F1327P0006",-0.4496
"TMS18F1348P0095",-0.4498
"TMS18F1064P0027",-0.4503
"TMS18F1338P0099",-0.4506
"TMS18F1250P0050",-0.4515
"TMS18F1208P0007",-0.4519
"TMS18F1076P0077",-0.4529
"TMS18F1372P0024",-0.4532
"TMS18F1310P0088",-0.4538
"TMS18F1336P0014",-0.454
"TMS18F1355p0025",-0.4545
"TMS18F1350P0038",-0.4547
"TMS18F1278P0118",-0.4555
"TMS18F1178P0046",-0.4564
"TMS18F1324P0107",-0.4566
"TMS18F1325P0032",-0.4568
"TMS18F1340P0001",-0.4571
"TMS18F1391P0004",-0.4578
"TMS18F1344P0003",-0.4579
"TMS18F1317P0059",-0.4589
"TMS18F1324P0003",-0.4589
"TMS18F1127P0011",-0.4598
"TMS18F1018P0001",-0.46
"TMS18F1211P0035",-0.4602
"TMS18F1320P0082",-0.4612
"TMS18F1344P0176",-0.4641
"TMS18F1217P0075",-0.4663
