"ENTRY","BLUP"
"TMS18F1250P0050",-0.8141
"TMS18F1277P0007",-0.8165
"TMS18F1341P0037",-0.8267
"TMS18F1324P0089",-0.8348
"TMS18F1337P0049",-0.8433
"TMS18F1217P0034",-0.8466
"TMS18F1520P0050",-0.8467
"TMS13F1020P0001",-0.933
"TMS18F1330P0008",-0.9446
"IITA-TMS-IBA982101",-0.9529
"TMS18F1324p0026",-0.9565
"TMS18F1323P0041",-0.9834
"TMS18F1038P0010",-1.0013
"TMS18F1388P0012",-1.0088
"TMS18F1217P0114",-1.0224
"TMS18F1051P0063",-1.0499
"TMS18F1481P0015",-1.0638
"TMS18F1349P0149",-1.0662
"TMS18F1209P0015",-1.0701
"TMS18F1092P0016",-1.0841
"TMS18F1481P0009",-1.1043
"TMS18F1469P0062",-1.1051
"TMS18F1361P0041",-1.107
"TMS18F1306P0114",-1.1156
"TMS18F1218P0003",-1.116
"TMS18F1020P0027",-1.1197
"TMS18F1344P0100",-1.1547
"TMS18F1324P0107",-1.1645
"TMS18F1348P0088",-1.1671
"TMS18F1308P0114",-1.1684
"TMS18F1320P0087",-1.1769
"TMS18F1447P0045",-1.1899
"UNKNOWN1",-1.2061
"TMS18F1280P0140",-1.2147
"TMS18F1489P0040",-1.2495
"TMS18F1307P0001",-1.2872
"TMS18F1539P0063",-1.2896
"TMS18F1306P0135",-1.293
"TMS18F1324P0046",-1.3247
"TMS18F1365P0022",-1.3732
"TMS18F1489P0038",-1.3766
"TMS18F1016P0010",-1.3894
"TMS18F1373P0028",-1.3955
"TMS18F1085P0012",-1.4019
"TMS18F1001P0020",-1.4382
"TMS18F1064P0027",-1.4673
"TMS18F1348P0098",-1.4844
"TMS18F1408P0006",-1.4845
"TMS18F1305P0019",-1.4881
"TMS18F1215P0027",-1.4956
"TMS18F1058P0019",-1.505
"TMS18F1342P0017",-1.5246
"TMS18F1345P0056",-1.5348
"TMS18F1306P0129",-1.5349
"TMS18F1180P0033",-1.5475
"TMS18F1318P0016",-1.5671
"TMS18F1341P0044",-1.5685
"TMS18F1040P0054",-1.5812
"TMS18F1414P0017",-1.6018
"TMS18F1150P0011",-1.6368
"TMS18F1156P0016",-1.6468
"TMS18F1348P0113",-1.6688
"TMS18F1005P0023",-1.7117
"TMS18F1149P0024",-1.7208
"TMS18F1163P0035",-1.7215
"TMS18F1295P0034",-1.7375
"TMS18F1332P0002",-1.7467
"TMS18F1328P0027",-1.7506
"TMS18F1076P0106",-1.7508
"TMS18F1233p0013",-1.7542
"TMS18F1217P0091",-1.7758
"TMS18F1121P0029",-1.7778
"TMS18F1396P0032",-1.7836
"TMS18F1562P0055",-1.8081
"TMS18F1372P0024",-1.8178
"TMS18F1343P0171",-1.9142
"TMS18F1003P0014",-1.9293
"TMS18F1222P0012",-1.9298
"TMS18F1271P0001",-1.9617
"TMS18F1447P0002",-1.9746
"TMS18F1040P0044",-1.9878
"TMS18F1107P0020",-2.0553
"TMS18F1395P0010",-2.0729
"TMS18F1489P0044",-2.1197
"TMS18F1344P0198",-2.1248
"TMS18F1349P0064",-2.1329
"TMS18F1364P0027",-2.2005
"TMS18F1355p0025",-2.2824
"TMS18F1367P0030",-2.3345
"TMS18F1024P0020",-2.5079
"TMS18F1189P0013",-2.5968
"TMS18F1138P0037",-2.6006
"TMS18F1370P0008",-2.6056
"TMS18F1343P0014",-2.617
"TMS18F1073P0035",-2.63
"TMS18F1366P0012",-2.763
"IITA-TMS-IBA980581",-2.7981
"TMS18F1562P0023",-2.8106
"TMS18F1068P0063",-2.8399
"TMS18F1309P0074",-2.8442
"TMS18F1505P0057",-2.8539
"TMS18F1272P0037",-2.8814
"TMS18F1258P0062",-2.9364
"TMS18F1324P0092",-3.0429
"UNKNOWN2",-3.0737
"TMS18F1338P0013",-3.1282
"TMS18F1019P0018",-3.1283
"TMS18F1335P0035",-3.2355
"NR130124",-3.4575
"TMS18F1296P0042",-3.5008
"TMS18F1421P0005",-3.5571
"TMS18F1331P0013",-3.8394
"TMS18F1424P0020",-3.8828
"TMS18F1135P0025",-3.9483
