"ENTRY","BLUP"
"TMS18F1096P0024",-0.0334
"TMS18F1320P0051",-0.0336
"TMS18F1350P0082",-0.0336
"TMS18F1059P0015",-0.0351
"TMS18F1317P0048",-0.0353
"TMS18F1132P0144",-0.0355
"TMS18F1149P0024",-0.0356
"TMS18F1324p0026",-0.0357
"TMS18F1447P0062",-0.0358
"TMS18F1313P0001",-0.0363
"TMS18F1217P0114",-0.0364
"TMS18F1305P0007",-0.0372
"TMS18F1138P0030",-0.0388
"TMS18F1447P0045",-0.039
"TMS18F1132P0078",-0.0391
"TMS18F1056P0016",-0.0392
"TMS18F1217P0091",-0.0397
"TMS18F1113P0038",-0.0401
"TMS13F1160P0004",-0.0404
"TMS18F1319P0100",-0.0413
"TMS18F1350P0091",-0.0415
"TMS18F1338P0085",-0.0416
"TMS18F1307P0001",-0.0421
"TMS18F1258P0147",-0.0424
"TMS18F1319P0041",-0.0432
"TMS18F1076P0114",-0.0433
"TMS18F1364P0027",-0.0444
"TMS18F1424P0021",-0.0447
"TMS18F1345P0012",-0.0448
"TMS18F1076P0117",-0.0449
"TMS18F1485P0022",-0.045
"TMS18F1208P0005",-0.0451
"TMS18F1338P0115",-0.0452
"TMS18F1076P0112",-0.0453
"TMS18F1286P0012",-0.046
"TMS18F1041P0002",-0.0461
"TMS18F1026P0009",-0.0481
"TMS18F1081P0014",-0.0482
"TMS18F1366P0014",-0.0503
"TMS18F1174P0011",-0.0506
"TMS18F1305P0017",-0.0515
"TMS18F1215P0027",-0.0525
"TMS18F1505P0047",-0.0526
"TMS18F1320P0101",-0.0527
"TMS18F1278P0068",-0.0528
"TMS18F1328P0032",-0.0532
"TMS18F1353P0022",-0.0539
"TMS18F1489P0040",-0.0544
"TMS18F1202p0001",-0.0549
"TMS18F1068P0063",-0.0553
"TMS18F1369P0014",-0.0556
"TMS18F1489P0038",-0.0562
"TMS18F1153P0053",-0.0569
"TMS18F1048P0023",-0.0578
"TMS18F1056P0066",-0.0578
"TMS18F1180P0033",-0.0582
"TMS18F1222P0012",-0.0589
"TMS18F1396P0017",-0.0597
"TMS18F1296P0042",-0.0603
"TMS18F1361P0041",-0.0604
"TMS18F1085P0012",-0.0606
"TMS18F1284P0003",-0.0614
"TMS18F1019P0018",-0.0617
"TMS18F1069P0033",-0.0618
"IITA-TMS-IBA30572",-0.0624
"TMS18F1028P0030",-0.064
"TMS18F1377P0023",-0.064
"TMS18F1271P0001",-0.0645
"TMS18F1001P0020",-0.065
"TMS18F1349P0149",-0.0653
"UNKNOWN1",-0.0658
"TMS18F1042P0009",-0.0662
"TMS18F1339P0015",-0.0667
"TMS18F1263P0037",-0.0668
"TMS18F1348P0024",-0.0684
"TMS18F1107P0020",-0.07
"TMS18F1324P0200",-0.0707
"TMS18F1020P0027",-0.0718
"TMS18F1306P0149",-0.0722
"TMS18F1337P0049",-0.0722
"TMS18F1355P0089",-0.0731
"TMS18F1344P0147",-0.0734
"TMS18F1436P0053",-0.074
"TMS18F1051P0063",-0.0751
"TMS18F1303P0027",-0.0752
"TMS18F1388P0012",-0.0754
"TMS18F1310P0168",-0.0769
"TMS18F1348P0098",-0.0777
"TMS18F1348P0131",-0.0791
"TMS18F1308P0114",-0.0816
"TMS18F1426P0001",-0.0825
"TMS18F1277P0045",-0.0852
"TMS18F1295P0034",-0.0852
"TMS18F1295P0023",-0.0855
"TMS18F1068P0077",-0.0866
"TMS18F1312P0039",-0.0879
"TMS18F1348P0117",-0.0908
"TMS18F1076P0001",-0.0917
"TMS18F1138P0037",-0.0921
"TMS18F1165P0008",-0.0923
"TMS18F1314P0026",-0.0935
"TMS18F1314P0007",-0.0955
"UNKNOWN2",-0.0957
"TMS18F1233p0013",-0.0981
"TMS18F1259P0131",-0.0983
"TMS18F1055P0036",-0.1012
"TMS18F1389P0021",-0.1022
"TMS18F1369P0010",-0.1023
"TMS18F1355p0038",-0.1066
"TMS18F1073P0038",-0.1093
"TMS18F1092P0016",-0.1105
"TMS18F1218P0003",-0.1113
"TMS18F1349P0123",-0.1117
"TMS18F1058P0019",-0.1133
