"ENTRY","BLUP"
"TMS18F1335P0001",-0.0293
"TMS18F1298P0017",-0.0294
"TMS18F1506P0018",-0.0295
"TMS18F1364P0022",-0.0297
"TMS18F1001P0020",-0.0298
"TMS18F1313P0013",-0.0298
"TMS18F1319P0100",-0.0298
"TMS18F1414P0017",-0.0298
"TMS18F1076P0077",-0.0299
"TMS18F1280P0112",-0.0299
"TMS18F1306P0149",-0.0312
"TMS18F1319P0061",-0.0312
"TMS18F1324P0046",-0.0315
"IITA-TMS-IBA980581",-0.0321
"TMS18F1179P0029",-0.0324
"TMS18F1076P0001",-0.0326
"TMS18F1026P0009",-0.0355
"TMS18F1348P0131",-0.0365
"TMS18F1250P0050",-0.0366
"IITA-TMS-IBA30572",-0.048
"IITA-TMS-IBA000070",-0.056
