"ENTRY","BLUP"
"TMS18F1355p0038",-0.0786
"TMS18F1250P0050",-0.0789
"TMS18F1317P0123",-0.0791
"TMS18F1324P0046",-0.0827
"TMS18F1319P0033",-0.0836
"TMS18F1306P0127",-0.0872
"TMS18F1366P0014",-0.097
"TMS18F1361P0041",-0.1184
"TMS18F1320P0087",-0.1198
"TMS18F1047P0045",-0.1251
"TMS18F1305P0138",-0.13
"TMS18F1306P0149",-0.1315
"TMS18F1335P0001",-0.1372
"TMS18F1215P0027",-0.1463
"TMS18F1310P0148",-0.1477
"TMS18F1280P0126",-0.1492
"TMS18F1260P0054",-0.1499
"TMS18F1355p0025",-0.1504
"TMS18F1396P0032",-0.1508
"TMS18F1352P0049",-0.1516
"TMS18F1365P0024",-0.1541
"TMS18F1334P0023",-0.1542
"TMS18F1343P0153",-0.1556
"TMS18F1340P0001",-0.1621
"TMS18F1355P0081",-0.1621
"TMS18F1274P0020",-0.1651
"TMS18F1338P0115",-0.1675
"TMS18F1343P0064",-0.17
"TMS18F1331P0013",-0.1701
"TMS18F1562P0055",-0.171
"TMS18F1347P0029",-0.1784
"TMS18F1330P0020",-0.1785
"TMS18F1334P0003",-0.1787
"TMS18F1338P0053",-0.1802
"TMS18F1107P0020",-0.1826
"TMS18F1069P0023",-0.1835
"TMS18F1338P0099",-0.1848
"TMS18F1258P0156",-0.187
"TMS18F1506P0018",-0.1884
"TMS18F1350P0065",-0.1912
"TMS18F1278P0098",-0.1938
"TMS18F1163P0042",-0.2024
"TMS18F1320P0082",-0.2044
"TMS18F1333p0013",-0.2046
"TMS18F1132P0042",-0.2248
"TMS18F1340P0030",-0.2299
"TMS18F1348P0101",-0.2351
"TMS18F1349P0065",-0.2351
"TMS18F1481P0009",-0.2351
"TMS18F1120P0004",-0.2398
"TMS18F1280P0112",-0.2448
"TMS18F1060P0067",-0.245
"TMS18F1480P0023",-0.245
"TMS18F1345P0043",-0.2498
"TMS18F1264P0058",-0.2551
"UNKNOWN1",-0.2551
"TMS18F1348P0156",-0.2561
"TMS18F1076P0106",-0.2583
"TMS18F1323P0024",-0.2583
"TMS18F1208P0007",-0.2608
"TMS18F1058P0020",-0.2615
"TMS18F1138P0035",-0.2679
"TMS18F1065P0037",-0.2702
"TMS18F1278P0068",-0.2702
"TMS18F1287P0029",-0.2702
"TMS18F1333P0012",-0.2702
"TMS18F1348P0113",-0.2718
"TMS18F1048P0023",-0.275
"TMS18F1047P0046",-0.2758
"TMS18F1324P0171",-0.2765
"TMS18F1353p0017",-0.2772
"TMS18F1308P0082",-0.279
"TMS18F1324P0003",-0.2814
"TMS18F1349P0126",-0.2814
"TMS18F1332P0002",-0.2879
"TMS18F1231P0011",-0.288
"TMS18F1343P0019",-0.288
"TMS18F1318P0018",-0.2897
"TMS18F1349P0064",-0.2918
"TMS18F1539P0063",-0.2918
"TMS18F1328P0027",-0.2929
"TMS18F1280P0107",-0.2993
"TMS18F1408P0006",-0.304
"IITA-TMS-IBA000070",-0.3103
"TMS18F1277P0031",-0.3172
"TMS18F1365P0005",-0.3172
"TMS18F1132P0144",-0.3224
"TMS18F1005P0023",-0.324
"TMS18F1298P0044",-0.3253
"TMS18F1372P0041",-0.3261
"TMS18F1350P0038",-0.3344
"TMS18F1179P0008",-0.3345
"TMS18F1217P0034",-0.3366
"TMS18F1317P0119",-0.3441
"TMS18F1076P0077",-0.3442
"TMS18F1280P0140",-0.3455
"TMS18F1038P0056",-0.3468
"TMS18F1338P0067",-0.3475
"TMS18F1150P0011",-0.3478
"NR130124",-0.3508
"TMS18F1165P0018",-0.356
"TMS18F1312P0039",-0.361
"TMS18F1348P0039",-0.3614
"TMS18F1343P0012",-0.3647
"TMS18F1051P0059",-0.368
"TMS18F1335P0021",-0.37
"TMS18F1342P0003",-0.3721
"TMS18F1059P0015",-0.3855
"TMS18F1344P0003",-0.4309
"TMS18F1047P0049",-0.4805
"TMS18F1120P0006",-0.4805
"TMS18F1324P0107",-0.4805
"TMS18F1344P0014",-0.4805
"TMS18F1505P0057",-0.4805
"TMS18F1317P0059",-0.5083
"TMS18F1353P0022",-0.5146
"IITA-TMS-IBA980581",-0.7428
