"ENTRY","BLUP"
"TMS13F1343P0022",-7.6796
"TMS18F1004P0008",-7.6967
"TMS18F1047P0046",-7.7029
"TMS13F1160P0004",-7.7257
"TMS18F1350P0056",-7.8193
"IITA-TMS-IBA982101",-7.8611
"TMS18F1005P0023",-7.8952
"TMS18F1380P0003",-7.9813
"TMS18F1324P0092",-7.9855
"TMS18F1348P0024",-7.9904
"TMS18F1481P0009",-8.0099
"TMS18F1562P0023",-8.032
"TMS18F1175P0053",-8.0792
"TMS18F1343P0171",-8.2042
"TMS18F1485P0020",-8.2059
"TMS18F1343P0012",-8.4722
"TMS18F1264P0058",-8.5163
"TMS18F1138P0028",-8.5983
"TMS18F1180P0033",-8.6009
"TMS18F1436P0049",-8.6356
"TMS18F1329P0011",-8.9895
"TMS18F1408P0006",-8.9952
"TMS18F1343P0019",-9.0507
"TMS18F1350P0041",-9.1272
"TMS18F1414P0014",-9.3308
"TMS18F1562P0025",-9.366
"TMS18F1047P0049",-9.3839
"TMS18F1313P0001",-9.4544
"TMS18F1328P0032",-9.5065
"TMS18F1217P0111",-9.557
"TMS18F1320P0032",-9.6619
"TMS18F1308P0082",-9.7687
"TMS18F1317P0048",-9.7953
"TMS18F1135P0025",-9.903
"TMS18F1280P0126",-9.9267
"TMS18F1327P0006",-10.1506
"TMS18F1489P0038",-10.3154
"TMS18F1024P0020",-10.3261
"TMS18F1310P0088",-10.3826
"TMS18F1332P0002",-10.3858
"TMS18F1178P0046",-10.4104
"TMS18F1058P0020",-10.4199
"TMS18F1481P0015",-10.6624
"TMS18F1348P0039",-10.7034
"TMS18F1138P0035",-10.7036
"TMS18F1319P0033",-10.8661
"TMS18F1480P0023",-10.9577
"TMS18F1344P0014",-10.9836
"TMS18F1395P0055",-10.9867
"TMS18F1323P0024",-11.0385
"TMS18F1330P0008",-11.1595
"TMS18F1337P0044",-11.1657
"TMS18F1076P0066",-11.1794
"TMS18F1217P0121",-11.206
"TMS18F1318P0007",-11.2781
"TMS18F1344P0100",-11.3096
"TMS18F1324P0003",-11.4158
"TMS18F1436P0053",-11.4661
"TMS18F1019P0018",-11.5171
"TMS18F1208P0007",-11.6805
"TMS18F1250P0050",-11.8834
"TMS18F1334P0003",-12.0001
"TMS18F1324P0089",-12.1145
"TMS18F1144P0010",-12.1302
"TMS18F1344P0198",-12.1461
"TMS18F1348P0051",-12.244
"TMS18F1366P0014",-12.6064
"TMS18F1365P0024",-12.6246
"TMS18F1280P0140",-12.75
"TMS18F1165P0018",-12.9588
"TMS18F1309P0062",-12.9683
"TMS18F1139P0076",-13.0532
"TMS18F1391P0004",-13.4024
"TMS18F1113P0002",-13.4342
"TMS18F1324P0093",-13.5912
"TMS18F1060P0067",-13.6995
"TMS13F1343P0044",-13.7531
"TMS18F1217P0075",-13.8024
"TMS18F1350P0091",-13.8305
"TMS18F1306P0114",-14.3029
"TMS18F1058P0019",-14.5538
"TMS18F1322P0019",-14.6852
"TMS13F1020P0001",-14.9393
"TMS18F1221P0053",-15.1441
"TMS18F1342P0003",-15.159
"TMS18F1152P0003",-15.2695
"TMS18F1348P0101",-15.3879
"TMS18F1325P0032",-15.4593
"TMS18F1323P0041",-15.7003
"TMS18F1282P0049",-15.7368
"TMS18F1278P0165",-16.1766
"TMS18F1274P0020",-16.5752
"TMS18F1323P0002",-16.7446
"TMS18F1289P0014",-16.7521
"TMS18F1038P0056",-17.375
"TMS18F1340P0001",-17.5321
"TMS18F1163P0035",-17.6353
"TMS18F1320P0082",-17.6652
"TMS18F1038P0010",-17.8027
"TMS18F1348P0092",-17.9342
"TMS18F1346P0023",-18.3784
"TMS18F1421P0025",-18.4525
"TMS18F1505P0057",-18.5893
"TMS18F1076P0117",-18.7704
"TMS18F1447P0078",-19.6884
"TMS18F1163P0042",-20.0876
"TMS18F1260P0060",-20.4262
"TMS18F1317P0119",-20.4991
"TMS18F1064P0027",-20.6622
"TMS18F1372P0001",-21.574
"TMS18F1355P0081",-22.6158
"TMS18F1326P0007",-22.6704
"TMS18F1327P0013",-24.7498
"TMS18F1132P0144",-26.6066
"TMS18F1348P0088",-26.762
"TMS18F1342P0017",-27.3356
"TMS18F1338P0115",-28.0279
"TMS18F1539P0073",-28.4906
"TMS18F1265P0030",-29.8468
