trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,RTWT,BRNHT9,PLTHT6,FYLD,DYLD,TYLD,HI,DM,BRNHT6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMEB419_1496,TMEB419,1496,20,1,1,20,5,2,,168,9,48,14.35,1,,20.164,1,28.05,19.25,,134,25.67,7.45,37.4,0.41,29.03,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0041_1497,TMS18F1350P0041,1497,20,,1,20,4,0,2,106.4,7,40,17.11,3,75.42,19.696,2,26.3,12.15,50,95,16.2,5.04,35.07,0.32,31.1,43
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0017_1498,TMS18F1305P0017,1498,20,,1,20,3,0,3,131,6,42,18.3,2,75.61,19.908,2,40.13,16.4,58,111.4,21.87,7,53.51,0.29,32,53.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1380P0003_1499,TMS18F1380P0003,1499,20,,1,20,2,0,,,4,18,16.47,,,,1,24.5,28.15,,,37.53,11.49,32.67,0.53,30.62,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1326P0007_1500,TMS18F1326P0007,1500,20,,1,20,1,1,,103,7,50,21.29,1,,16.222,3,17.3,15.8,,84,21.07,7.21,23.07,0.48,34.24,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1208P0007_2001,TMS18F1208P0007,2001,21,,2,21,1,1,,,4,14,13.07,,,,2,19.35,8,,,10.67,2.99,25.8,0.29,28.06,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2002,TMEB419,2002,21,1,2,21,2,1,,,1,8,13.42,,,,1,6.4,4.9,,,6.53,1.85,8.53,0.43,28.33,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2003,IITA-TMS-IBA30572,2003,21,1,2,21,3,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1340P0001_2004,TMS18F1340P0001,2004,21,,2,21,4,0,2,119,6,52,21.34,3,68.32,15.902,2,25.6,16.1,69,104,21.47,7.36,34.13,0.39,34.28,65
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2005,IITA-TMS-IBA980581,2005,21,1,2,21,5,2,,142,8,41,10.45,2,48.44,22.356,2,33.05,21.2,,120,28.27,7.38,44.07,0.39,26.1,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0073_2006,TMS18F1539P0073,2006,21,,2,21,6,0,,65,6,20,14.74,1,,14.686,2,7.83,6.7,,52,8.93,2.62,10.44,0.46,29.32,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0168_2007,TMS18F1310P0168,2007,21,,2,21,7,2,,154,7,50,17.57,1,37.37,21.632,2,46.9,21.65,,132,28.87,9.08,62.53,0.32,31.45,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0053_2008,TMS18F1338P0053,2008,21,,2,21,8,3,2,134,8,63,17.34,3,72.56,21.936,2,29.91,27.28,82,122,36.37,11.37,39.88,0.48,31.27,82
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0082_2009,TMS18F1320P0082,2009,21,,2,21,9,0,,,4,21,16.32,,,,2,12,11,,,14.67,4.47,16,0.48,30.51,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1366P0014_2010,TMS18F1366P0014,2010,21,,2,21,10,1,3,134,6,65,14.86,3,82.35,23.222,2,48.89,26.55,43,118,35.4,10.41,65.19,0.35,29.41,44
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0081_2011,TMS18F1355P0081,2011,21,,2,21,11,1,2,108,9,53,16.76,3,74.28,18.378,2,28.32,27,48,94,36,11.1,37.76,0.49,30.84,45
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1056P0016_2012,TMS18F1056P0016,2012,21,,2,21,12,4,3,138,6,26,15.46,2,76.79,20.606,2,17.4,9.55,40,126.4,12.73,3.8,23.2,0.35,29.86,40
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1271P0001_2013,TMS18F1271P0001,2013,21,,2,21,13,4,3,135,5,23,7.73,2,77.4,19.462,1,26.35,14.3,27,124,19.07,4.59,35.13,0.35,24.05,28
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1337P0049_2014,TMS18F1337P0049,2014,21,,2,21,14,0,,,2,12,8.46,,,,2,33.2,10.45,,,13.93,3.43,44.27,0.24,24.61,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1361P0041_2015,TMS18F1361P0041,2015,21,,2,21,15,3,,145,5,15,13.18,2,30.7,18.982,1,14.15,5.15,,127,6.87,1.93,18.87,0.27,28.15,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1028P0003_2016,TMS18F1028P0003,2016,21,,2,21,16,3,2,198,9,64,18.24,3,83.66,26.876,3,45.06,37.85,103,182,50.47,16.12,60.08,0.46,31.95,105
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0017_2017,TMS18F1305P0017,2017,21,,2,21,17,5,3,150,7,24,16.71,3,79.22,21.398,2,13.65,7.56,30,137,10.08,3.1,18.2,0.36,30.8,40
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0091_2018,TMS18F1280P0091,2018,21,,2,21,18,0,3,157,9,92,20.36,3,70.88,20.55,2,40.5,35.2,65,148,46.93,15.74,54,0.46,33.54,63.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1059P0015_2019,TMS18F1059P0015,2019,21,,2,21,19,3,2,184,9,50,15.23,2,89.94,26.554,2,38.84,20.2,46,170,26.93,8,51.79,0.34,29.69,44
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0092_2020,TMS18F1348P0092,2020,21,,2,21,20,1,2,86,6,21,14.38,3,81.97,20.192,2,10.65,8.05,48,76.4,10.73,3.12,14.2,0.43,29.05,46
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2021,IITA-TMS-IBA982101,2021,21,1,2,21,21,0,,,2,24,7.03,,,,1,13.47,6.4,,,8.53,2.01,17.96,0.32,23.53,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1134P0010_2022,TMS18F1134P0010,2022,21,,2,21,22,0,3,142,6,51,12.89,3,69.37,21.912,3,43.95,16.3,26,126,21.73,6.07,58.6,0.27,27.93,28
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1210P0021_2023,TMS18F1210P0021,2023,21,,2,21,23,0,3,149,8,36,26.28,3,84.42,21.074,2,31.17,15.95,40,137,21.27,8.08,41.56,0.34,37.99,32.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0003_2024,TMS18F1324P0003,2024,21,,2,21,24,0,,133,9,38,22.4,2,33.62,15.622,3,21.5,18.15,,127,24.2,8.49,28.67,0.46,35.07,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0003_2025,TMS18F1344P0003,2025,21,,2,21,25,0,,202,9,66,16.17,2,49.11,23.798,1,31.03,30.25,,174,40.33,12.26,41.37,0.49,30.39,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2026,TMS18F1348P0051,2026,22,,2,22,25,0,3,149,8,58,22.28,3,87.76,24.09,2,37.25,22.85,35.4,141,30.47,10.66,49.67,0.38,34.99,36
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0200_2027,TMS18F1324P0200,2027,22,,2,22,24,0,3,185,7,45,23.4,3,97.92,24.88,2,43.5,15.15,41,179,20.2,7.24,58,0.26,35.82,38
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0070_2028,TMS18F1324P0070,2028,22,,2,22,23,0,3,142,7,40,21.18,3,85.27,23.596,1,26.44,13,48,138,17.33,5.92,35.25,0.33,34.16,48
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1484P0036_2029,TMS18F1484P0036,2029,22,,2,22,22,0,2,117,4,30,16.02,3,76.85,21.464,2,19.23,7.4,46,114,9.87,2.99,25.64,0.28,30.28,50
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0149_2030,TMS18F1349P0149,2030,22,,2,22,21,0,,,4,30,9.3,,,,2,45.05,12.75,,125,17,4.29,60.07,0.22,25.24,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0077_2031,TMS18F1068P0077,2031,22,,2,22,20,2,,,2,10,,,,,1,14.6,2.5,,,3.33,,19.47,0.15,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1268P0019_2032,TMS18F1268P0019,2032,22,,2,22,19,,,,,,,,,11.498,2,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0144_2033,TMS18F1132P0144,2033,22,,2,22,18,1,1,102,6,21,,3,71.03,17.634,2,8.13,4.6,66,91,6.13,,10.84,0.36,,63
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0121_2034,TMS18F1076P0121,2034,22,,2,22,17,0,,140,5,36,19.73,3,63.54,21.144,1,23.95,10.05,,122,13.4,4.43,31.93,0.3,33.07,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1299P0005_2035,TMS18F1299P0005,2035,22,,2,22,16,1,3,165,7,52,20.13,3,73.94,21.59,2,32.1,25.25,44,162,33.67,11.23,42.8,0.44,33.37,44.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0171_2036,TMS18F1324P0171,2036,22,,2,22,15,1,2,166,6,48,23.91,3,70.43,22.142,2,25.58,18,90.4,149.4,24,8.69,34.11,0.41,36.21,87
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1207P0008_2037,TMS18F1207P0008,2037,22,,2,22,14,1,,,2,13,15.59,,,,2,8.42,4.65,,,6.2,1.86,11.23,0.36,29.96,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1309P0062_2038,TMS18F1309P0062,2038,22,,2,22,13,0,2,125,4,47,13.43,3,72.53,19.624,2,25.99,25.15,85,100,33.53,9.5,34.65,0.49,28.33,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1069P0023_2039,TMS18F1069P0023,2039,22,,2,22,12,1,1,116,7,52,15.01,3,69.16,20.046,2,22.37,20.7,69,103.4,27.6,8.15,29.83,0.48,29.53,60
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1326P0007_2040,TMS18F1326P0007,2040,22,,2,22,11,0,,101.4,8,47,22.7,1,,16.232,2,16.3,17.5,,90,23.33,8.24,21.73,0.52,35.3,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0012_2041,TMS18F1343P0012,2041,22,,2,22,10,0,,128.4,5,54,15.89,2,41.28,20.336,1,17.15,25.45,,122,33.93,10.24,22.87,0.6,30.19,90
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0089_2042,TMS18F1324P0089,2042,22,,2,22,9,0,,,2,12,,,,,2,8.15,4.45,,,5.93,,10.87,0.35,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1160P0004_2043,TMS13F1160P0004,2043,22,,2,22,8,2,2,110,4,18,18.13,,,,1,21.98,7.85,52,95,10.47,3.34,29.31,0.26,31.87,49
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0004_2044,TMS18F1007P0004,2044,22,,2,22,7,1,2,156,7,63,16.66,3,78.68,23.698,2,42.63,23.25,81,150,31,9.54,56.84,0.35,30.77,87
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0129_2045,TMS18F1306P0129,2045,22,,2,22,6,1,,,3,24,11.36,,,,2,12.5,13.5,,,18,4.82,16.67,0.52,26.79,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0121_2046,TMS18F1217P0121,2046,22,,2,22,5,3,1,114,7,43,14.17,3,73.39,21.266,1,19.45,17.2,64,90,22.93,6.63,25.93,0.47,28.89,49
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2047,IITA-TMS-IBA000070,2047,22,1,2,22,4,0,,120,6,37,13.83,3,80.8,20.394,2,26.7,20.9,,111,27.87,7.98,35.6,0.44,28.64,48
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1144P0010_2048,TMS18F1144P0010,2048,22,,2,22,3,0,,101,5,21,18.06,1,,18.638,2,14.35,14.7,,105,19.6,6.24,19.13,0.51,31.82,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1150P0011_2049,TMS18F1150P0011,2049,22,,2,22,2,1,2,178,9,48,12.7,3,74.78,23.76,2,41.91,28.25,84,147,37.67,10.47,55.88,0.4,27.79,77
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0036_2050,TMS18F1318P0036,2050,22,,2,22,1,4,3,111,4,31,19.15,2,88.57,17.98,2,18.9,21.6,36,106,28.8,9.4,25.2,0.53,32.63,30
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1389P0031_2051,TMS18F1389P0031,2051,23,,2,23,1,,,,,,,,,13.302,2,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1274P0020_2052,TMS18F1274P0020,2052,23,,2,23,2,0,2,97,7,55,21.05,3,77.64,18.418,2,24.9,26.7,44,92,35.6,12.13,33.2,0.52,34.06,48
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1250P0050_2053,TMS18F1250P0050,2053,23,,2,23,3,0,,,2,11,,3,74.76,19.368,2,5.1,8.15,,85.4,10.87,,6.8,0.62,,55
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0038_2054,TMS18F1073P0038,2054,23,,2,23,4,2,,,4,16,16.39,,,,2,17.1,11.5,,,15.33,4.69,22.8,0.4,30.56,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1313P0013_2055,TMS18F1313P0013,2055,23,,2,23,5,0,2,169,9,78,20.48,2,82.41,26.236,2,51.73,35.2,77,154,46.93,15.78,68.97,0.4,33.63,63
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0002_2056,TMS18F1323P0002,2056,23,,2,23,6,2,3,112,5,36,17.16,3,79.35,20.59,2,18.7,14.95,37,99,19.93,6.21,24.93,0.44,31.14,34
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1485P0022_2057,TMS18F1485P0022,2057,23,,2,23,7,5,3,156,5,28,15.14,3,86.57,24.078,2,39.85,17.45,45,155,23.27,6.89,53.13,0.3,29.62,45
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2058,TMEB419,2058,23,1,2,23,8,3,,168,9,57,18.46,1,,20.6,2,27.7,24.9,,140,33.2,10.66,36.93,0.47,32.11,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0180_2059,TMS18F1278P0180,2059,23,,2,23,9,0,,134,9,57,18,1,,17.28,3,20.85,23.25,,122,31,9.85,27.8,0.53,31.77,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0032_2060,TMS18F1040P0032,2060,23,,2,23,10,1,3,132,5,43,16.89,2,92.49,21.186,1,30.42,21.25,29,124,28.33,8.77,40.56,0.41,30.94,24.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0113_2061,TMS18F1348P0113,2061,23,,2,23,11,2,,134,7,42,15.43,3,70.86,22.694,1,16.75,23.45,,124,31.27,9.33,22.33,0.58,29.84,84.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0054_2062,TMS18F1318P0054,2062,23,,2,23,12,0,,123,8,52,19.68,1,,19.354,2,28.5,22.8,,113,30.4,10.04,38,0.44,33.03,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2063,IITA-TMS-IBA982101,2063,23,1,2,23,13,0,,,3,24,12.34,,,,2,20.8,16.35,,,21.8,6,27.73,0.44,27.52,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0061_2064,TMS18F1319P0061,2064,23,,2,23,14,3,2,119,4,30,11.71,3,73.72,19.538,3,23.1,16.9,55,106,22.53,6.09,30.8,0.42,27.05,50
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2065,IITA-TMS-IBA30572,2065,23,1,2,23,15,2,2,145,8,72,16.16,3,87.51,23.132,2,38.22,25.85,66,129,34.47,10.47,50.96,0.4,30.39,67
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0005_2066,TMS18F1007P0005,2066,23,,2,23,16,3,2,153,9,60,23.13,3,82.65,21.678,3,28.99,21.4,80,143,28.53,10.16,38.65,0.42,35.62,75
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0007_2067,TMS18F1314P0007,2067,23,,2,23,17,2,3,140,5,25,20.22,3,74.32,22.744,2,21.35,6.8,36,148,9.07,3.03,28.47,0.24,33.43,29
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0087_2068,TMS18F1320P0087,2068,23,,2,23,18,1,3,157,8,65,15.83,3,84.16,23.086,2,39.35,26.5,46,148,35.33,10.65,52.47,0.4,30.14,45
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0018_2069,TMS18F1364P0018,2069,23,,2,23,19,0,2,176,9,79,18.6,3,74.97,24.106,1,30.34,30,63,159,40,12.89,40.45,0.5,32.22,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2070,IITA-TMS-IBA980581,2070,23,1,2,23,20,0,1,157,9,60,7.77,3,77.28,25.196,2,31.67,19.25,106,147,25.67,6.18,42.23,0.38,24.08,104
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0099_2071,TMS18F1338P0099,2071,23,,2,23,21,0,2,137,7,62,21.72,3,82.31,26.406,2,26.13,18.5,87,130.4,24.67,8.52,34.84,0.41,34.56,89
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1328P0032_2072,TMS18F1328P0032,2072,23,,2,23,22,6,,142,8,50,16.89,1,,16.798,4,36.9,10.55,,123,14.07,4.35,49.2,0.22,30.94,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1120P0006_2073,TMS18F1120P0006,2073,23,,2,23,23,,,,,,,,,,3,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1092P0016_2074,TMS18F1092P0016,2074,23,,2,23,24,6,3,134,7,25,12.81,2,97.61,26.442,1,26.65,8.9,30,134,11.87,3.31,35.53,0.25,27.87,32
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0021_2075,TMS18F1424P0021,2075,23,,2,23,25,4,3,174,9,56,17.07,2,72.07,24.654,3,56.57,20.95,36,170,27.93,8.68,75.43,0.27,31.07,35
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0027_2076,TMS18F1364P0027,2076,24,,2,24,25,3,2,162,9,67,10.97,2,84.62,24.252,3,33.15,18.35,87,153.4,24.47,6.48,44.2,0.36,26.49,84.8
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1209P0015_2077,TMS18F1209P0015,2077,24,,2,24,24,0,4,182,9,97,13.02,2,89.4,26.206,2,38.5,34.65,31,163,46.2,12.95,51.33,0.47,28.03,38
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1287P0039_2078,TMS18F1287P0039,2078,24,,2,24,23,0,3,183,9,82,20.28,3,81.03,29.636,2,51.7,33.3,74,184,44.4,14.87,68.93,0.39,33.48,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1265P0030_2079,TMS18F1265P0030,2079,24,,2,24,22,0,,100,8,51,19.68,1,,15.264,3,12.2,18.1,,93.6,24.13,7.97,16.27,0.6,33.03,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0153_2080,TMS18F1344P0153,2080,24,,2,24,21,0,,188,9,96,18.18,3,76.97,32.484,2,42.87,25.95,,174,34.6,11.04,57.16,0.38,31.9,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2081,TMS18F1348P0131,2081,24,,2,24,20,5,3,189,8,36,18.56,3,91.1,27.884,1,21.01,11.8,70,189,15.73,5.06,28.01,0.36,32.19,68
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0157_2082,TMS18F1349P0157,2082,24,,2,24,19,4,2,171,9,89,17.43,3,77.07,29.726,2,48.15,30.65,62,163,40.87,12.81,64.2,0.39,31.34,72.2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1347P0029_2083,TMS18F1347P0029,2083,24,,2,24,18,1,2,142,9,58,17.4,3,80.34,26.944,2,26.33,24.5,77.4,128,32.67,10.23,35.11,0.48,31.32,83
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0100_2084,TMS18F1344P0100,2084,24,,2,24,17,0,3,122,8,45,13.83,3,71.97,22.006,2,20.37,19.15,35,119.4,25.53,7.31,27.16,0.48,28.63,33.6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1469P0062_2085,TMS18F1469P0062,2085,24,,2,24,16,1,,174,8,58,14.35,1,,20.442,2,28.68,33.35,,161.4,44.47,12.91,38.24,0.54,29.03,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1341P0037_2086,TMS18F1341P0037,2086,24,,2,24,15,1,2,158,8,75,14.35,2,82.34,24.3,2,29.62,29.4,51,139,39.2,11.38,39.49,0.5,29.03,38.4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0065_2087,TMS18F1350P0065,2087,24,,2,24,14,3,2,127.8,9,66,10.21,2,73.18,20.074,3,20.62,21.9,68.4,121,29.2,7.57,27.49,0.52,25.92,62
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2088,IITA-TMS-IBA000070,2088,24,1,2,24,13,2,1,124.4,9,63,10.27,2,75.62,19.396,2,33.08,35.8,65,116,47.73,12.39,44.11,0.52,25.96,53.4
