trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,NOHAV,RTNO,SHTWT,RTWT,DM,STARCH,FYLD,DYLD,TYLD,HI,NDVI3,NDVI6,NDVI9,LODG,PLTHTIII,BRNHTIII,BRNLEVIII,PLTHTVI,BRNHTVI,BRNLEVVI,PLTHTIX,BRNHTIX,BRNLEVIX,CHL3,CHL6,CHL9,ANGBR9,STMDI9,PPSTD9
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2265,IITA-TMS-IBA000070,2265,31,1,2,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.982,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0047_2266,TMS18F1505P0047,2266,31,,2,31,16,9,51,29.85,22.35,31.57,17.73,29.8,9.41,39.8,0.43,0.88,0.68,0.69,1,121,60.4,1,149,60,2,164,59,2,47.1,46.13,34.43,79.33,20.322,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1489P0044_2267,TMS18F1489P0044,2267,31,,2,31,17,4,52,29.25,17.1,30.43,16.21,22.8,6.94,39,0.37,0.88,0.51,0.59,0,150,59,2,161,50,2,173,41,3,50.67,45.07,35.23,79.81,22.238,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2268,TMS18F1348P0131,2268,31,,2,31,18,8,74,46.07,32.4,34.77,21.99,43.2,15.02,61.43,0.41,0.88,0.6,0.63,0,154,58,1,184,68,3,199,67,3,48.97,44.93,37.1,85.64,22.56,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1020P0001_2269,TMS13F1020P0001,2269,31,,2,31,19,6,29,17.65,9.7,26.57,11.08,12.93,3.44,23.53,0.35,0.89,0.65,0.65,3,105,28,2,136,32,3,139,32,3,46.93,46.17,43.3,64.73,21.392,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2270,IITA-TMS-IBA980581,2270,31,1,2,31,20,8,55,36.5,20.4,26.93,11.56,27.2,7.33,48.67,0.36,0.87,0.7,0.72,1,159,106,1,193,104,1,206,102,1,43.57,41.67,38.6,78.88,25.692,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1307P0016_2271,TMS13F1307P0016,2271,31,,2,31,21,8,55,32.24,19.15,31.52,17.67,25.53,8.05,42.99,0.37,0.9,0.52,0.65,0,154,49,2,176,43,3,191,40,3,51.2,49.03,44.4,90.1,23.286,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1336P0015_2272,TMS18F1336P0015,2272,31,,2,31,22,9,80,28.83,25.4,33.04,19.69,33.87,11.19,38.44,0.47,0.89,0.53,0.68,0,154,,,166.4,,,186,,,51.63,49,49.83,27.16,24.122,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1113P0038_2273,TMS18F1113P0038,2273,31,,2,31,23,6,56,28.87,13.15,32.25,18.64,17.53,5.65,38.49,0.31,0.89,0.58,0.66,0,153,83,1,176,71,2,174,81,2,46.7,43.7,43.97,82.32,25.604,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1258P0147_2274,TMS18F1258P0147,2274,31,,2,31,24,9,76,42.49,23.25,30.88,16.82,31,9.57,56.65,0.35,0.9,0.58,0.66,0,152,43,2,163,43,2,171,42,3,52.47,49.47,46.6,85.29,25.282,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181447P0078_2275,TMS18F1447P0078,2275,31,,2,31,25,3,5,13.55,1.25,,,1.67,,18.07,0.08,0.87,0.66,0.56,2,85,26.2,2,122,25.4,3,126,22.6,5,51.43,51.83,41.23,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0039_2276,TMS18F1305P0039,2276,32,,2,32,25,6,22,31.84,11.1,29.8,15.38,14.8,4.41,42.45,0.26,0.88,0.76,0.7,4,106,43,1,134.6,55,2,148,36,3,50.97,51.43,47.73,88.91,24.694,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0023_2277,TMS18F1295P0023,2277,32,,2,32,24,9,56,40.05,10.85,32.22,18.6,14.47,4.66,53.4,0.21,0.89,0.5,0.68,9,169,,,172,,,191,,,50.83,47.8,46.43,43.34,21.194,6
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0064_2278,TMS18F1349P0064,2278,32,,2,32,23,8,64,21.2,24.85,28.84,14.1,33.13,9.56,28.27,0.54,0.87,0.46,0.66,0,125,,,134,99.6,1,148,97.4,1,49.9,47.23,40.67,73.5,19.916,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1414P0017_2279,TMS18F1414P0017,2279,32,,2,32,22,8,67,35.24,21.4,30.69,16.56,28.53,8.76,46.99,0.38,0.9,0.59,0.7,0,144,72,1,149,82,2,166,69.4,2,47.13,45.77,43.17,70.44,20.896,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1308P0114_2280,TMS18F1308P0114,2280,32,,2,32,21,5,26,21.45,11.2,29.93,15.54,14.93,4.47,28.6,0.34,0.86,0.65,0.66,1,148,40,2,175,38,3,190,40.6,3,46.07,48.1,37.43,75.94,24.368,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1296P0042_2281,TMS18F1296P0042,2281,32,,2,32,20,6,42,32.11,15,28.39,13.5,20,5.68,42.81,0.32,0.89,0.58,0.56,1,141,61,2,175,62,3,186,59,3,50.1,46.1,42.73,87.84,24.922,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2282,IITA-TMS-IBA982101,2282,32,1,2,32,19,9,54,46.53,22.9,30.04,15.7,30.53,9.17,62.04,0.33,0.87,0.72,0.6,1,150,85.4,1,178,74.4,2,191,87,2,42.27,39.07,31,83.53,23.27,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1335P0001_2283,TMS18F1335P0001,2283,32,,2,32,18,9,62,23.25,21.15,31.13,17.15,28.2,8.78,31,0.48,0.89,0.63,0.7,1,139,64.8,1,153.8,61,2,161,62,2,48.57,50.37,44.43,102.63,24.83,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1478P0047_2284,TMS18F1478P0047,2284,32,,2,32,17,9,64,28.57,23.3,30.58,16.42,31.07,9.5,38.09,0.45,0.89,0.43,0.63,1,135,,,149,,,164,105,1,50.63,46.77,41.13,82.7,25.26,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0100_2285,TMS18F1319P0100,2285,32,,2,32,16,8,74,38,20.4,31.9,18.18,27.2,8.68,50.67,0.35,0.89,0.61,0.73,0,133,58.4,1,156,56,2,160.6,64,3,48.57,47.67,46.23,68.85,23.606,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1506P0018_2286,TMS18F1506P0018,2286,32,,2,32,15,7,68,48.75,30,29.97,15.61,40,11.99,65,0.38,0.88,0.6,0.69,1,127,77,1,153,86,2,172,80,2,45.1,44.53,34.93,80.55,22.17,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2287,IITA-TMS-IBA30572,2287,32,1,2,32,14,6,28,23.1,5.7,,,7.6,,30.8,0.2,0.84,0.64,0.62,4,126,67.6,1,144,71,2,157,63,2,47.37,52.4,40.63,85.6,23.486,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355p0038_2288,TMS18F1355p0038,2288,32,,2,32,13,6,47,47.85,12.9,30.33,16.08,17.2,5.22,63.8,0.21,0.87,0.66,0.72,7,125,33,2,142,39,2,163,34,3,49.7,47.33,46.97,84.44,25.628,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0010_2289,TMS18F1038P0010,2289,32,,2,32,12,6,52,22.45,23.25,29.71,15.25,31,9.21,29.93,0.51,0.87,0.65,0.66,0,96,21,2,100,25,2,106,22,2,49.43,45.77,45.77,78.91,19.038,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0107_2290,TMS18F1324P0107,2290,32,,2,32,11,7,67,36.87,29.85,30.16,15.85,39.8,12,49.16,0.45,0.88,0.61,0.64,0,105,,,129,,,150,,,49.4,49.07,47.73,0,19.192,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0063_2291,TMS18F1539P0063,2291,32,,2,32,10,7,50,32.1,30.9,31,16.98,41.2,12.77,42.8,0.49,0.89,0.61,0.74,0,106,68,1,121,67,1,147,78.4,1,49.23,46.03,48.23,76.66,22.648,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0024_2292,TMS18F1348P0024,2292,32,,2,32,9,4,25,19,7.1,,,9.47,,25.33,0.27,0.8,0.43,0.6,0,85,43.4,1,114,52,2,125,47,2,42.63,44.2,46.63,64.45,24.954,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1359P0001_2293,TMS18F1359P0001,2293,32,,2,32,8,8,84,36.8,30.9,32.32,18.73,41.2,13.32,49.07,0.46,0.85,0.6,0.57,0,104,64,1,133,63,2,149,62,2,45.9,47.53,44.47,72.62,22.642,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2294,TMEB419,2294,32,1,2,32,7,9,40,31.35,24.65,31.66,17.85,32.87,10.4,41.8,0.44,0.88,0.67,0.71,0,107,,,130,,,156,,,51.97,52.37,45.2,17.49,20.444,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0026_2295,TMS18F1314P0026,2295,32,,2,32,6,4,27,22.84,8.05,33.52,20.33,10.73,3.6,30.45,0.26,0.86,0.74,0.64,0,125,18,2,154,18,4,165,20,5,49.57,46.2,34.1,100.98,20.31,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0043_2296,TMS18F1345P0043,2296,32,,2,32,5,9,58,39.01,20.95,31.82,18.07,27.93,8.89,52.01,0.35,0.87,0.6,0.71,0,99,,,124,97,1,144,93,2,50.23,50.23,50.27,68.64,24.2,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1001P0020_2297,TMS18F1001P0020,2297,32,,2,32,4,5,12,12.4,3.8,,,5.07,,16.53,0.23,0.87,0.42,0.3,3,122,66,1,145,59,2,148,63,2,42.47,40.17,16.9,82.93,25.418,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1312P0033_2298,TMS18F1312P0033,2298,32,,2,32,3,5,39,31.71,21.35,32.51,18.98,28.47,9.25,42.28,0.4,0.86,0.55,0.51,0,91,29,2,120,27,3,123,29,4,50.53,48.13,43.1,70.67,17.504,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348p0039_2299,TMS18F1348P0039,2299,32,,2,32,2,5,24,14.39,11.15,29.34,14.77,14.87,4.36,19.19,0.44,0.83,0.69,0.74,1,70,,,107,82,1,,,,44.2,47.97,38.83,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1505P0057_2300,TMS18F1505P0057,2300,32,,2,32,1,6,47,37.1,30.25,27.77,12.67,40.33,11.2,49.47,0.45,0.86,0.59,0.61,0,80,,,92,,,113,,,48.4,48,46.93,0,20.632,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0117_2301,TMS18F1076P0117,2301,33,,2,33,1,5,10,9.35,3.65,,,4.87,,12.47,0.28,0.76,0.62,0.73,4,93,,,120,,,130,,,50.87,52.9,39.27,0,17.188,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1395P0055_2302,TMS18F1395P0055,2302,33,,2,33,2,8,64,39.63,23.95,32.83,19.42,31.93,10.49,52.84,0.38,0.85,0.62,0.65,0,77,39.8,1,99,43,2,105,50,2,45,45,47.03,77.79,21.848,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0014_2303,TMS18F1343P0014,2303,33,,2,33,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1277P0007_2304,TMS18F1277P0007,2304,33,,2,33,4,2,15,16.66,9.1,28.78,14.01,12.13,3.49,22.21,0.35,0.88,0.64,0.54,0,,,,,,,,,,,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0001_2305,TMS18F1076P0001,2305,33,,2,33,5,1,11,10.5,4.7,,,6.27,,14,0.31,0.87,0.58,0.59,0,,,,,,,,,,44,46.23,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1334P0023_2306,TMS18F1334P0023,2306,33,,2,33,6,9,31,29.75,15.5,33.78,20.68,20.67,6.98,39.67,0.34,0.81,0.5,0.6,3,83,,,108,68,1,113,67,1,42.8,42.63,37.03,86.77,18.512,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1343P0022_2307,TMS13F1343P0022,2307,33,,2,33,7,8,68,29.7,30.9,33.46,20.26,41.2,13.79,39.6,0.51,0.87,0.54,0.66,1,97,45,1,109,30,2,123,35.4,3,46.13,47.23,44.7,75.86,20.226,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1038P0056_2308,TMS18F1038P0056,2308,33,,2,33,8,7,43,23.35,10.9,30.73,16.61,14.53,4.47,31.13,0.32,0.88,0.59,0.58,2,76,50,1,82,49,1,93,48,2,51.23,49.43,49.5,69.34,19.156,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0020_2309,TMS18F1424P0020,2309,33,,2,33,9,6,53,36.9,22.85,24.64,8.51,30.47,7.51,49.2,0.38,0.85,0.71,0.73,0,97,,,120,,,143,,,50.73,53.2,50.87,0,21.422,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2310,IITA-TMS-IBA30572,2310,33,1,2,33,10,3,17,16.79,5.95,,,7.93,,22.39,0.26,0.82,0.64,0.59,0,,,,,,,,,,48.13,50.1,45.4,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1377P0023_2311,TMS18F1377P0023,2311,33,,2,33,11,3,25,23.77,10.5,25.76,9.99,14,3.61,31.69,0.31,0.89,0.56,0.58,2,,,,,,,,,,48.23,49.2,37.6,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1205P0010_2312,TMS18F1205P0010,2312,33,,2,33,12,4,27,25.9,12.3,28.96,14.26,16.4,4.75,34.53,0.32,0.88,0.53,0.48,2,111,44,1,129,48,2,138,46,2,47.33,48.37,41.93,80.41,25.796,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1295P0035_2313,TMS18F1295P0035,2313,33,,2,33,13,8,38,27.85,19.85,32,18.31,26.47,8.47,37.13,0.42,0.89,0.46,0.59,4,134,,,140,,,151.4,,,49.23,45.9,44.5,55.8,20.682,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1165P0018_2314,TMS18F1165P0018,2314,33,,2,33,14,9,69,24.2,23.05,31.08,17.08,30.73,9.55,32.27,0.49,0.89,0.73,0.54,1,104,52,1,120,71,1,138,71,2,53.17,51,47.9,69.21,19.792,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1436P0049_2315,TMS18F1436P0049,2315,33,,2,33,15,7,54,24.55,21.55,35.95,23.57,28.73,10.33,32.73,0.47,0.87,0.6,0.64,1,133,92,1,154,91,2,166,89,2,48.9,47,41.3,61.81,19.168,3
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0120_2316,TMS18F1355P0120,2316,33,,2,33,16,9,31,41.75,7.1,31.79,18.03,9.47,3.01,55.67,0.15,0.88,0.69,0.61,9,155.4,48,2,181,46,3,188.4,39,4,50.1,48.77,42.8,75.5,23.692,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1222P0012_2317,TMS18F1222P0012,2317,33,,2,33,17,4,32,23.47,13.15,25.9,10.18,17.53,4.54,31.29,0.36,0.87,0.66,0.57,0,,,,,,,,,,47.33,46.93,43.37,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2318,IITA-TMS-IBA982101,2318,33,1,2,33,18,7,44,33.5,17.3,28.35,13.44,23.07,6.54,44.67,0.34,0.85,0.68,0.64,0,133,70,1,142,67,2,173,65,2,41.57,40.37,34.3,74.87,24.588,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS181258P0156_2319,TMS18F1258P0156,2319,33,,2,33,19,9,62,35.43,38.25,33.62,20.46,51,17.14,47.24,0.52,0.88,0.65,0.62,0,149,64.4,2,157,61,2,169,62,2,51.7,49.67,43.93,88.5,29.768,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1121P0029_2320,TMS18F1121P0029,2320,33,,2,33,20,4,38,26.35,24.85,29.84,15.43,33.13,9.89,35.13,0.49,0.83,0.66,0.62,3,,,,,,,,,,48.17,45.43,44.93,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1260P0054_2321,TMS18F1260P0054,2321,33,,2,33,21,7,54,19.65,22.2,28.11,13.13,29.6,8.32,26.2,0.53,0.85,0.71,0.64,2,143,57,1,158,53,2,166,52,2,48.8,45.03,42.83,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1369P0010_2322,TMS18F1369P0010,2322,33,,2,33,22,5,36,33.1,16,33.34,20.09,21.33,7.11,44.13,0.33,0.89,0.68,0.71,1,163,39,2,173,40,3,172,37,4,44.57,42.83,45.2,95.04,33.144,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0051_2323,TMS18F1320P0051,2323,33,,2,33,23,9,68,27.86,21.05,33.36,20.12,28.07,9.36,37.15,0.43,0.86,0.68,0.63,0,161,,,186.4,,,192,,,50.53,48.73,46.47,0,24.332,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1345P0001_2324,TMS18F1345P0001,2324,33,,2,33,24,9,56,22.1,28.95,32.52,19,38.6,12.55,29.47,0.57,0.85,0.66,0.68,1,142,,,154,,,175,,,49.43,49.7,46.23,45.63,18.484,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0151_2325,TMS18F1310P0151,2325,33,,2,33,25,9,62,45.6,32.25,32.45,18.91,43,13.96,60.8,0.41,0.87,0.65,0.56,3,161,,,163,,,179,,,49.63,50.77,49.07,0,20.756,4
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2326,IITA-TMS-IBA980581,2326,34,1,2,34,25,9,73,48.3,30.6,26.78,11.35,40.8,10.92,64.4,0.39,0.85,0.59,0.7,0,171,,,193,150,1,212,150.6,1,43,46.17,40.17,77.37,26.786,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1142P0017_2327,TMS18F1142P0017,2327,34,,2,34,24,9,50,30.65,25.5,35.93,23.54,34,12.22,40.87,0.45,0.85,0.56,0.69,1,161,24,3,171,25,3,167,26,4,47.13,45.93,44.23,72.92,22.718,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2328,TMEB419,2328,34,1,2,34,23,7,40,22.3,27.8,28.41,13.53,37.07,10.53,29.73,0.55,0.83,0.64,0.73,1,133,,,160,,,188,,,48.03,50.5,47.7,0,21.682,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0035_2329,TMS18F1073P0035,2329,34,,2,34,22,8,76,23.5,33.5,27.16,11.86,44.67,12.13,31.33,0.59,0.87,0.41,0.63,0,138,25,3,151,29.6,3,160,30,4,49.73,48.63,48.4,74.19,21.46,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0149_2330,TMS18F1306P0149,2330,34,,2,34,21,7,29,25.52,15.6,31,16.98,20.8,6.45,34.03,0.38,0.84,0.55,0.75,1,140,50,1,169,42,2,184,41,3,45.03,44.63,43.1,78.97,22.778,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1333p0013_2331,TMS18F1333p0013,2331,34,,2,34,20,8,75,25.05,27.65,35.08,22.41,36.87,12.93,33.4,0.52,0.85,0.55,0.72,0,139,42,2,157,42,2,169,43,3,46.6,47.4,36.47,77.46,23.426,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0127_2332,TMS18F1306P0127,2332,34,,2,34,19,9,64,32.35,33.4,31.16,17.19,44.53,13.88,43.13,0.51,0.88,0.52,0.7,1,173,70,2,180,67,2,198,65,3,51.63,52.7,45.83,74.27,26.856,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2333,IITA-TMS-IBA000070,2333,34,1,2,34,18,9,70,28.87,37.3,30.21,15.92,49.73,15.02,38.49,0.56,0.89,0.59,0.7,1,157,74,1,169,74,2,178,73,2,50.57,53.9,49.4,69.63,25.17,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0156_2334,TMS18F1348P0156,2334,34,,2,34,17,8,62,32.25,29.9,33.92,20.86,39.87,13.52,43,0.48,0.87,0.58,0.6,0,159.4,123,1,182,133,2,209.6,137,2,44.17,49.13,46.57,81.27,27.154,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1396P0053_2335,TMS18F1396P0053,2335,34,,2,34,16,9,68,29.3,33,35.55,23.03,44,15.64,39.07,0.53,0.9,0.57,0.62,2,148,79,1,163,68,2,168,69,2,46.93,46.6,42.6,74.59,24.172,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1365P0005_2336,TMS18F1365P0005,2336,34,,2,34,15,7,58,21.1,21.95,34.27,21.33,29.27,10.03,28.13,0.51,0.8,0.37,0.69,3,185,126,1,184,118,1,211,,,49.07,47.4,48.03,61.8,25.136,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0007_2337,TMS18F1318P0007,2337,34,,2,34,14,9,50,41.1,29.1,32.92,19.53,38.8,12.77,54.8,0.41,0.89,0.73,0.74,2,122,58,1,150,55,2,165,55,2,48.43,46.63,40.57,64.83,18.314,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1224P0014_2338,TMS18F1224P0014,2338,34,,2,34,13,3,18,17.05,13.6,28.25,13.31,18.13,5.12,22.73,0.44,0.88,0.62,0.58,2,,,,,,,,,,50.6,52.77,41.9,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0112_2339,TMS18F1280P0112,2339,34,,2,34,12,7,82,22.35,33.4,31.23,17.28,44.53,13.91,29.8,0.6,0.9,0.62,0.61,3,124,76,1,141.4,64,2,157,74,3,49.93,49.03,46.57,87.36,21.712,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1153P0053_2340,TMS18F1153P0053,2340,34,,2,34,11,,,,,,,,,,,0.53,0.35,0.37,1,,,,,,,,,,,,,,,1
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1010P0011_2341,TMS18F1010P0011,2341,34,,2,34,10,2,30,16.75,17.15,27.41,12.19,22.87,6.27,22.33,0.51,0.88,0.52,0.55,1,,,,,,,,,,48.6,,,,,2
21.GS.C4B.PYT.500.MK,2022,mokwa,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1202p0001_2342,TMS18F1202p0001,2342,34,,2,34,9,6,50,33.7,20.95,30.41,16.19,27.93,8.49,44.93,0.38,0.88,0.54,0.59,0,111,55,1,126,57,2,136,63,3,46.7,45.43,47.2,73.14,22.212,2
