"ENTRY","BLUP"
"TMS18F1025P0041",-1.025
"TMS18F1056P0066",-1.0875
"TMS18F1114P0039",-1.1057
"TMS18F1152P0003",-1.1141
"TMS18F1353P0023",-1.2759
"TMS18F1047P0046",-1.3247
"TMS18F1343P0019",-1.365
"TMS18F1343P0153",-1.3654
"TMS18F1217P0114",-1.4397
"TMS18F1076P0106",-1.4799
"TMS18F1348P0117",-1.4849
"TMS18F1324P0070",-1.4897
"TMS18F1318P0007",-1.5292
"TMS18F1314P0007",-1.5312
"TMS18F1520P0039",-1.5456
"TMS18F1367P0030",-1.5533
"TMS18F1217P0075",-1.5921
"TMS18F1076P0077",-1.6309
"TMS18F1447P0062",-1.6705
"TMS18F1225P0030",-1.6757
"TMS18F1408P0006",-1.6935
"TMS18F1107P0020",-1.6975
"TMS18F1038P0087",-1.7016
"TMS18F1365P0005",-1.7483
"TMS18F1318P0018",-1.7548
"TMS18F1261P0005",-1.7809
"TMS18F1056P0019",-1.7984
"TMS18F1081P0014",-1.8671
"TMS18F1328P0027",-1.8716
"TMS18F1153P0053",-1.8739
"TMS18F1395P0038",-1.8741
"TMS18F1038P0056",-1.8748
"TMS18F1324P0093",-1.8931
"TMS18F1314P0026",-1.8993
"TMS18F1370P0008",-1.9145
"TMS18F1208P0007",-1.9268
"TMS18F1324P0200",-1.928
"TMS18F1320P0082",-1.9559
"TMS18F1280P0057",-1.9752
"TMEB419",-1.9797
"TMS18F1041P0005",-1.9971
"TMS18F1485P0020",-2.0181
"TMS18F1280P0126",-2.0755
"TMS18F1295P0035",-2.0799
"TMS18F1369P0010",-2.0846
"TMS18F1320P0086",-2.1093
"TMS18F1324P0003",-2.1256
"TMS18F1005P0023",-2.1493
"TMS18F1305P0017",-2.1508
"TMS18F1369P0014",-2.1557
"TMS18F1348P0051",-2.1625
"TMS18F1165P0008",-2.1751
"TMS18F1096P0024",-2.1797
"TMS18F1388P0012",-2.2096
"TMS18F1224P0014",-2.3383
"TMS18F1278P0180",-2.3489
"TMS18F1484P0036",-2.3559
"TMS18F1365P0018",-2.3709
"TMS18F1120P0004",-2.3904
"TMS18F1348P0088",-2.4278
"TMS18F1138P0037",-2.5696
"TMS18F1323P0024",-2.5816
"TMS18F1191P0002",-2.5876
"TMS18F1372P0001",-2.7036
"TMS18F1272P0037",-2.756
"TMS18F1343P0171",-2.8067
"TMS18F1222P0012",-2.8142
"TMS18F1324P0046",-2.8203
"TMS18F1020P0027",-2.874
"TMS18F1353P0038",-2.8748
"TMS18F1121P0029",-2.9484
"TMS18F1284P0003",-2.9581
"TMS18F1317P0048",-2.9618
"TMS18F1280P0151",-2.9733
"TMS18F1324P0171",-2.977
"TMS18F1298P0044",-2.9892
"TMS18F1268P0019",-3.057
"TMS18F1295P0023",-3.0704
"TMS18F1389P0021",-3.1173
"TMS18F1076P0121",-3.1228
"TMS18F1481P0009",-3.1799
"TMS18F1277P0007",-3.1982
"TMS18F1308P0084",-3.2196
"TMS18F1180P0033",-3.3267
"TMS18F1371P0001",-3.353
"TMS18F1350P0056",-3.3578
"TMS18F1322P0019",-3.3816
"TMS18F1337P0049",-3.4264
"TMS18F1365P0024",-3.4956
"TMS18F1349P0123",-3.4971
"TMS18F1505P0047",-3.527
"TMS18F1001P0020",-3.5994
"TMS18F1348P0039",-3.6905
"TMS18F1326P0007",-3.6935
"TMS18F1318P0016",-3.7022
"TMS18F1562P0055",-3.778
"TMS18F1324p0026",-3.7805
"TMS18F1258P0062",-3.789
"TMS18F1278P0068",-3.7922
"TMS18F1328P0032",-3.8526
"TMS18F1069P0033",-3.8578
"TMS18F1320P0051",-3.9071
"TMS18F1076P0001",-3.9084
"TMS18F1055P0044",-4.0293
"TMS18F1132P0083",-4.0985
"TMS18F1016P0010",-4.1285
"TMS18F1132P0078",-4.1397
"TMS18F1149P0024",-4.1488
"TMS18F1355p0038",-4.1546
"TMS18F1271P0001",-4.1678
"TMS18F1174P0011",-4.1689
"TMS18F1262P0008",-4.1911
"TMS18F1264P0058",-4.2197
"TMS18F1090P0031",-4.2706
"TMS18F1278P0165",-4.421
"TMS18F1327P0006",-4.4591
"TMS18F1409P0008",-4.4737
"TMS18F1325P0032",-4.487
"TMS18F1447P0045",-4.497
"TMS18F1489P0038",-4.5655
"TMS18F1539P0073",-4.5813
"TMS18F1389P0031",-4.5933
"IITA-TMS-IBA30572",-4.6373
"TMS18F1350P0091",-4.7108
"TMS18F1361P0041",-4.7183
"TMS18F1250P0050",-4.8275
"TMS18F1319P0121",-4.9616
"TMS18F1436P0053",-4.9991
"TMS18F1042P0009",-5.1532
"TMS18F1296P0042",-5.1816
"TMS18F1056P0016",-5.368
"TMS18F1323P0002",-5.3895
"TMS18F1348P0131",-5.4084
"TMS18F1068P0077",-5.5561
"TMS18F1329P0011",-5.5625
"TMS18F1342P0003",-5.5713
"TMS18F1324P0089",-5.5893
"TMS18F1377P0023",-5.7548
"TMS18F1330P0008",-5.774
"TMS18F1259P0131",-5.8103
"TMS18F1040P0044",-5.9104
"TMS18F1048P0023",-5.9419
"TMS18F1041P0002",-5.9501
"TMS18F1320P0032",-5.9792
"TMS18F1352P0016",-6.0842
"TMS18F1003P0014",-6.1331
"TMS18F1306P0135",-6.1756
"TMS18F1215P0027",-6.2652
"TMS18F1306P0149",-6.2706
"TMS18F1355P0120",-6.4008
"TMS18F1348P0024",-6.4255
"TMS18F1068P0063",-6.4258
"TMS18F1028P0030",-6.6401
"TMS18F1138P0035",-6.6739
"TMS18F1364P0027",-6.7283
"TMS18F1481P0015",-6.7393
"TMS18F1344P0147",-6.7674
"TMS18F1055P0036",-6.9229
"TMS18F1058P0019",-6.9286
"TMS18F1343P0014",-6.9772
"TMS18F1113P0002",-6.9824
"TMS18F1426P0001",-7.0834
"TMS18F1233p0013",-7.1766
"TMS18F1308P0114",-7.1881
"TMS18F1307P0001",-7.2158
"TMS18F1076P0114",-7.3623
"TMS18F1346P0023",-7.4698
"TMS18F1280P0136",-7.6143
"TMS18F1282P0049",-7.6795
"TMS18F1073P0038",-7.7465
"TMS18F1265P0030",-7.8331
"TMS18F1092P0016",-7.9239
"TMS18F1019P0018",-7.9601
"TMS18F1218P0003",-8.3528
"TMS18F1135P0025",-8.3741
"TMS18F1295P0034",-8.6437
"TMS18F1076P0117",-8.7588
"TMS18F1562P0023",-8.7749
"TMS18F1562P0025",-8.8723
"TMS18F1058P0020",-8.8816
"TMS18F1132P0144",-9.3447
"TMS18F1317P0119",-9.4895
"TMS18F1421P0025",-10.2424
"TMS18F1338P0115",-10.4167
"TMS18F1447P0078",-11.3957
