trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,BRNHT9,PLTHT6,FYLD,DYLD,HI,BRNHT6
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1350P0041_1497,TMS18F1350P0041,1497,20,,1,20,4,0,2,160.8333333,9,61,,3,87,24.98,1,15.1,64.16666667,166.6666667,17.3,5.5,0.46,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1305P0017_1498,TMS18F1305P0017,1498,20,,1,20,3,0,3,167.5,9,33,,3,80.55,25.8,2,20.65,60,180,28.9,10.6,0.51,60.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1380P0003_1499,TMS18F1380P0003,1499,20,,1,20,2,3,3,146.6666667,3,8,,,,,,14.25,46.66666667,135,4.4,1.1,0.19,33
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep1-TMS18F1326P0007_1500,TMS18F1326P0007,1500,20,,1,20,1,0,0,123.6666667,9,45,,1,,17.68,2,8,,123.3333333,17.8,6.1,0.63,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1208P0007_2001,TMS18F1208P0007,2001,21,,2,21,1,0,2,189.1666667,9,55,30.21,4,76.75,30.74,1,24.25,101.6666667,205,32.1,11.8,0.5,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2002,TMEB419,2002,21,1,2,21,2,3,0,285.8333333,8,31,,1,,31.1,1,24.8,205,285,12.6,5,0.28,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2003,IITA-TMS-IBA30572,2003,21,1,2,21,3,5,2,191.6666667,9,25,,3,74.44,28.15,1,13.85,133.3333333,198.3333333,8.9,2.3,0.33,134.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1340P0001_2004,TMS18F1340P0001,2004,21,,2,21,4,1,2,155.8333333,9,38,21.55,3,75.36,23.62,2,20.15,82,161.6666667,22.7,8.4,0.46,80
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2005,IITA-TMS-IBA980581,2005,21,1,2,21,5,0,1,217.5,9,57,,3,89.13,35.63,1,30.8,135.3333333,210,39.2,10.4,0.49,148.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1539P0073_2006,TMS18F1539P0073,2006,21,,2,21,6,0,0,88.33333333,4,,,1,,15.53,1,5,,91.66666667,4.8,1.6,0.42,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1310P0168_2007,TMS18F1310P0168,2007,21,,2,21,7,3,1,206.6666667,9,33,35.1,1,,30.22,2,25.4,88.33333333,216.6666667,34.2,13.9,0.5,130
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0053_2008,TMS18F1338P0053,2008,21,,2,21,8,1,2,180.8333333,9,43,31.05,3,83.69,24.09,2,17.65,97,178.3333333,47.6,16.9,0.67,98.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0082_2009,TMS18F1320P0082,2009,21,,2,21,9,0,3,159.1666667,9,58,25.89,3,82.52,24.41,2,17,64.16666667,150,30.4,9.7,0.57,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1366P0014_2010,TMS18F1366P0014,2010,21,,2,21,10,0,3,157.5,9,35,32.41,2,84.29,31.71,2,20.5,62.5,165,22.8,9.1,0.45,53.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1355P0081_2011,TMS18F1355P0081,2011,21,,2,21,11,0,2,140.8333333,9,26,30.91,3,66.8,23.1,2,13.85,56.66666667,146.6666667,24.9,8.9,0.57,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1056P0016_2012,TMS18F1056P0016,2012,21,,2,21,12,3,2,204.1666667,9,36,,3,78.91,23.42,3,18.4,103.3333333,196.6666667,23.1,9,0.49,100
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1271P0001_2013,TMS18F1271P0001,2013,21,,2,21,13,4,4,219.1666667,9,19,,3,103.89,32.32,2,19.45,56.5,211.6666667,13.3,4.3,0.34,55
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1337P0049_2014,TMS18F1337P0049,2014,21,,2,21,14,6,2,205.8333333,9,45,,3,74.59,26.54,2,23.15,65.83333333,220,23.3,7.2,0.43,101.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1361P0041_2015,TMS18F1361P0041,2015,21,,2,21,15,7,1,289.1666667,9,18,,3,79.02,29.09,2,30.3,197.5,245,9.7,3.6,0.19,161.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1028P0003_2016,TMS18F1028P0003,2016,21,,2,21,16,2,2,165,3,5,,,,,,5.5,75,166.6666667,1.3,,0.15,62.5
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1305P0017_2017,TMS18F1305P0017,2017,21,,2,21,17,0,3,172.5,9,27,31.13,3,86.82,26.22,2,14.25,42.5,171.6666667,23.8,8.9,0.56,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1280P0091_2018,TMS18F1280P0091,2018,21,,2,21,18,0,3,190,9,66,27.31,3,86,26.21,2,16.75,68.33333333,173.3333333,41.2,14.1,0.65,68.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1059P0015_2019,TMS18F1059P0015,2019,21,,2,21,19,2,3,165.8333333,9,36,,3,86.1,24.8,1,16.05,55.83333333,170,17.1,6.6,0.44,46.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0092_2020,TMS18F1348P0092,2020,21,,2,21,20,0,2,110,9,34,32.86,3,87.46,24.55,2,7.55,40.33333333,110,24.3,10.2,0.71,41.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2021,IITA-TMS-IBA982101,2021,21,1,2,21,21,0,2,166.6666667,9,28,,3,84.57,33.46,1,25.5,67,158.3333333,22.4,7.8,0.4,60
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1134P0010_2022,TMS18F1134P0010,2022,21,,2,21,22,0,3,158.1666667,9,53,28.06,3,79.66,26.68,2,18.8,55.33333333,173.3333333,39.7,13.4,0.61,60
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1210P0021_2023,TMS18F1210P0021,2023,21,,2,21,23,0,2,129.1666667,5,16,,3,87.75,22.69,1,11.2,47.83333333,133.3333333,7,2.8,0.32,46.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0003_2024,TMS18F1324P0003,2024,21,,2,21,24,0,2,134.6666667,9,61,24.1,3,84.05,20.82,1,10.45,68.33333333,136.6666667,32.5,9.6,0.7,76.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0003_2025,TMS18F1344P0003,2025,21,,2,21,25,0,3,172.5,9,22,23.69,3,79.24,23.59,2,8.9,50,166.6666667,14.1,4.9,0.54,45
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0051_2026,TMS18F1348P0051,2026,22,,2,22,25,0,3,112.8333333,9,27,,2,87.99,20.01,2,12.9,32.5,126.6666667,10.9,4.6,0.39,40
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0200_2027,TMS18F1324P0200,2027,22,,2,22,24,0,3,193.3333333,9,36,,3,86.57,23.67,1,22.3,65.83333333,176.6666667,13.4,5.1,0.31,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0070_2028,TMS18F1324P0070,2028,22,,2,22,23,0,3,147.5,9,35,30.14,3,86,22.88,1,6.75,28.33333333,143.3333333,15.3,5.9,0.63,21.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1484P0036_2029,TMS18F1484P0036,2029,22,,2,22,22,0,3,146.6666667,8,28,25.49,3,73.22,22.27,1,6.6,55,156.6666667,24.8,8.7,0.74,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0149_2030,TMS18F1349P0149,2030,22,,2,22,21,1,2,238,4,15,,3,85.02,28.31,1,14.45,79,221.6666667,6.1,1.9,0.24,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1068P0077_2031,TMS18F1068P0077,2031,22,,2,22,20,8,3,272.5,5,20,,3,86.89,25.17,1,14.85,36.66666667,230,10.5,4.1,0.35,16.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1268P0019_2032,TMS18F1268P0019,2032,22,,2,22,19,1,1,146.25,5,10,,,,,,16.4,53.33333333,145,5.5,2.2,0.2,30
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1132P0144_2033,TMS18F1132P0144,2033,22,,2,22,18,0,2,147.5,7,36,,3,72.96,21.14,3,16.9,63.4,136.6666667,16.3,5.3,0.42,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1076P0121_2034,TMS18F1076P0121,2034,22,,2,22,17,0,1,144.1666667,6,26,,4,70.07,26.86,2,18.3,42,150,11.1,4.2,0.31,72.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1299P0005_2035,TMS18F1299P0005,2035,22,,2,22,16,0,2,222.5,9,57,31.08,3,82.65,27.86,1,22.25,70,208.3333333,43.9,16.4,0.6,115.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0171_2036,TMS18F1324P0171,2036,22,,2,22,15,0,2,196.6666667,9,52,,3,76.65,26.27,1,18.25,85.33333333,203.3333333,20.5,8.7,0.46,96.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1207P0008_2037,TMS18F1207P0008,2037,22,,2,22,14,1,3,145.8333333,9,13,,3,60.83,31.67,1,20.25,61.66666667,151.6666667,5.8,2.1,0.18,48.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1309P0062_2038,TMS18F1309P0062,2038,22,,2,22,13,0,2,179.1666667,9,48,29.79,3,90.49,27.77,1,17.85,93,186.6666667,42.9,17.5,0.64,90
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1069P0023_2039,TMS18F1069P0023,2039,22,,2,22,12,2,1,198.3333333,9,15,,3,76.42,28.29,1,15.4,110.8333333,196.6666667,7.7,2.7,0.27,126.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1326P0007_2040,TMS18F1326P0007,2040,22,,2,22,11,0,0,122.5,9,43,,1,,21.55,2,9.95,,126.6666667,14.1,5.4,0.51,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1343P0012_2041,TMS18F1343P0012,2041,22,,2,22,10,0,2,188.3333333,9,63,25.74,3,71.77,26.8,1,12.45,110,188.3333333,33.1,9.5,0.67,115.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1324P0089_2042,TMS18F1324P0089,2042,22,,2,22,9,0,0,190,9,45,,1,,26.48,2,25.95,,220,10.3,3.5,0.23,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS13F1160P0004_2043,TMS13F1160P0004,2043,22,,2,22,8,3,3,224.1666667,9,61,,3,79.37,27.78,1,24.3,62.5,221.6666667,34.2,13.3,0.51,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0004_2044,TMS18F1007P0004,2044,22,,2,22,7,0,2,214.1666667,9,43,28.06,3,80.11,29.54,1,24.5,108.3333333,215,31.8,12.1,0.49,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1306P0129_2045,TMS18F1306P0129,2045,22,,2,22,6,0,0,184.1666667,9,11,,2,,23.7,1,22.25,145,181.6666667,7.3,2.4,0.2,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1217P0121_2046,TMS18F1217P0121,2046,22,,2,22,5,1,2,141.6666667,9,36,,3,75.28,26.33,1,9.75,60,136.6666667,26.1,9,0.67,61.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2047,IITA-TMS-IBA000070,2047,22,1,2,22,4,0,1,193.3333333,9,73,,3,75.74,29.94,2,27.6,100,201.6666667,26.3,8,0.42,95
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1144P0010_2048,TMS18F1144P0010,2048,22,,2,22,3,0,0,137.5,9,33,23.62,1,,22.13,2,7.95,,148.3333333,20.7,6.2,0.66,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1150P0011_2049,TMS18F1150P0011,2049,22,,2,22,2,6,1,221.6666667,9,20,,2,,31.01,2,26.7,115,216.6666667,20.6,6.7,0.37,135
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0036_2050,TMS18F1318P0036,2050,22,,2,22,1,0,3,185.8333333,9,57,25.11,3,77.88,23.22,2,14.35,60,176.6666667,36.3,12.2,0.65,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1389P0031_2051,TMS18F1389P0031,2051,23,,2,23,1,0,3,182.5,9,34,,2,80.75,24.15,2,23.05,43.33333333,161.6666667,15.7,5.8,0.34,53.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1274P0020_2052,TMS18F1274P0020,2052,23,,2,23,2,3,2,103.3333333,9,29,,3,71.09,21.44,2,8.8,45.83333333,101.6666667,9.5,3.5,0.45,48.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1250P0050_2053,TMS18F1250P0050,2053,23,,2,23,3,0,2,113.3333333,8,23,26.4,3,73.61,22.86,2,10.38,63.33333333,108.3333333,17.9,6,0.56,70
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1073P0038_2054,TMS18F1073P0038,2054,23,,2,23,4,3,2,236.6666667,7,13,,3,85.05,32.86,1,19.8,105,214,6.7,2.6,0.2,108.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1313P0013_2055,TMS18F1313P0013,2055,23,,2,23,5,0,3,194.1666667,8,37,,3,80.93,29.36,1,15.85,73.33333333,166.6666667,22.1,9.4,0.51,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1323P0002_2056,TMS18F1323P0002,2056,23,,2,23,6,6,3,170.8333333,5,18,,3,79.18,25.44,1,6.8,70,168.3333333,8.1,3,0.47,55
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1485P0022_2057,TMS18F1485P0022,2057,23,,2,23,7,9,3,211.6666667,9,20,,3,84.78,31.63,1,23.65,74.16666667,210,13.7,4.9,0.3,75
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMEB419_2058,TMEB419,2058,23,1,2,23,8,2,0,262.5,9,22,,1,,27.83,2,8.5,135,243.3333333,5.3,1.8,0.32,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1278P0180_2059,TMS18F1278P0180,2059,23,,2,23,9,0,1,162.5,9,63,,3,76.06,20.06,2,15.8,111,153.3333333,25.9,6.9,0.55,112.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1040P0032_2060,TMS18F1040P0032,2060,23,,2,23,10,3,2,198.3333333,9,55,26.88,3,94.86,29.08,2,22.3,65.83333333,188.3333333,52.1,17.1,0.64,72
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0113_2061,TMS18F1348P0113,2061,23,,2,23,11,1,2,162.5,8,23,21.11,3,72.96,24.14,1,8.4,92,146.6666667,18.8,5.2,0.63,86.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1318P0054_2062,TMS18F1318P0054,2062,23,,2,23,12,0,2,160,9,49,,5,63.76,24.38,2,15.35,78.33333333,141.6666667,27,,0.57,85
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA982101_2063,IITA-TMS-IBA982101,2063,23,1,2,23,13,0,2,162.5,9,29,,2,80.17,26.35,2,22.5,55,153.3333333,16.4,5.6,0.35,38.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1319P0061_2064,TMS18F1319P0061,2064,23,,2,23,14,0,2,169.1666667,9,82,,3,71.29,28.26,2,21.55,65,183.3333333,31.6,10,0.52,51.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA30572_2065,IITA-TMS-IBA30572,2065,23,1,2,23,15,2,2,174.1666667,9,30,,3,,33.48,1,18.2,111,161.6666667,11.5,2.6,0.32,111.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1007P0005_2066,TMS18F1007P0005,2066,23,,2,23,16,0,2,175,8,60,31.41,3,84.42,26.24,2,20.4,80.83333333,180,28.7,10.4,0.51,91.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1314P0007_2067,TMS18F1314P0007,2067,23,,2,23,17,0,2,161.6666667,9,82,,3,80.48,27.55,2,24.65,72.5,175,28.4,8.2,0.46,63.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1320P0087_2068,TMS18F1320P0087,2068,23,,2,23,18,0,2,180,9,98,30.16,4,63.39,27.4,2,20.35,57,185,43.9,16.2,0.62,96.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0018_2069,TMS18F1364P0018,2069,23,,2,23,19,0,3,178.6666667,9,63,21.37,3,75.8,23.29,2,16.25,39.16666667,165,31.3,9.7,0.59,38.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA980581_2070,IITA-TMS-IBA980581,2070,23,1,2,23,20,0,1,158.3333333,9,33,,3,,26.72,1,21.4,103,165,17.1,5.6,0.37,123.3333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1338P0099_2071,TMS18F1338P0099,2071,23,,2,23,21,0,3,138.3333333,9,44,,2,,23.3,2,16.45,51.66666667,143.3333333,20.5,8,0.48,36.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1328P0032_2072,TMS18F1328P0032,2072,23,,2,23,22,0,0,151.6666667,9,19,,1,,21.04,2,14.1,,163.3333333,13.5,4.9,0.42,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1120P0006_2073,TMS18F1120P0006,2073,23,,2,23,23,,,,0,,,,,,,20,,,,,,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1092P0016_2074,TMS18F1092P0016,2074,23,,2,23,24,8,3,165,9,19,,3,81.26,26.15,2,20,40,146.6666667,10.3,3.9,0.28,33.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1424P0021_2075,TMS18F1424P0021,2075,23,,2,23,25,2,3,200,9,39,31.83,3,78.64,29.07,2,18.5,70.83333333,193.3333333,20.2,7.5,0.45,21.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1364P0027_2076,TMS18F1364P0027,2076,24,,2,24,25,6,1,240.8333333,5,13,,3,92.39,28.82,2,16,125.8333333,235,5.7,1.5,0.21,135
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1209P0015_2077,TMS18F1209P0015,2077,24,,2,24,24,9,3,218.3333333,9,40,,3,89.68,26.42,2,11.35,42.83333333,198.3333333,23.1,8.2,0.6,36.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1287P0039_2078,TMS18F1287P0039,2078,24,,2,24,23,0,3,188.3333333,9,61,,3,77.48,25.66,1,5.6,55,184,36.4,13.6,0.83,45
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1265P0030_2079,TMS18F1265P0030,2079,24,,2,24,22,0,0,74.16666667,6,,,1,,19.27,2,4.9,,78.33333333,4.8,1.7,0.42,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0153_2080,TMS18F1344P0153,2080,24,,2,24,21,0,2,184.1666667,9,84,31.28,3,83.19,31.32,2,40.65,107.1666667,181.6666667,41.9,16,0.44,108.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1348P0131_2081,TMS18F1348P0131,2081,24,,2,24,20,2,3,182.5,5,28,,3,79.79,28.07,2,20.6,62.5,196.6666667,10.5,3.7,0.28,31.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1349P0157_2082,TMS18F1349P0157,2082,24,,2,24,19,0,2,181.6666667,9,66,32.42,3,77.29,28.16,2,19.2,58.33333333,168.3333333,26.9,11.1,0.51,90
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1347P0029_2083,TMS18F1347P0029,2083,24,,2,24,18,0,2,178.3333333,9,55,35.43,3,72.76,26.43,1,21.8,65,186.6666667,31.5,13.2,0.52,105.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1344P0100_2084,TMS18F1344P0100,2084,24,,2,24,17,0,2,152.5,9,58,22.09,3,79.08,27.65,1,17.7,65,146.6666667,29.3,8.8,0.55,56.66666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1469P0062_2085,TMS18F1469P0062,2085,24,,2,24,16,0,0,216.25,3,9,,,,,,30.3,,203.3333333,5.1,1.8,0.11,
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1341P0037_2086,TMS18F1341P0037,2086,24,,2,24,15,0,2,248.3333333,9,77,25.2,3,67.91,29.42,3,35.5,112.5,245,39.3,11.6,0.45,98.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1350P0065_2087,TMS18F1350P0065,2087,24,,2,24,14,0,2,205.8333333,9,70,,3,75.67,28.5,2,13.5,80,223.3333333,33.2,6.7,0.65,93.33333333
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-IITA-TMS-IBA000070_2088,IITA-TMS-IBA000070,2088,24,1,2,24,13,0,1,217.5,9,58,,3,78.68,31.57,2,18,99.16666667,200,43.9,14.2,0.65,101.6666667
20.GS.C4B.PYT.500.IK,2021,Ikenne,PYT,2020-19.GS.C4B.PYT.500.IK-rep2-TMS18F1138P0028_2089,TMS18F1138P0028,2089,24,,2,24,12,1,2,161.6666667,6,25,23.74,3,85.65,25.76,1,8.9,73.33333333,160,25.9,7.3,0.69,80
