trial,year_harvest,location,trial_type,plot_name,accession_name,plot_number,block_number,is_a_control,rep_number,row_number,col_number,LODG,BRNLEV9,PLTHT9,NOHAV,RTNO,STARCH,BRNHB9,ANGBR9,STMDI9,PPSTD9,SHTWT,RTWT,BRNHT9,PLTHT6,FYLD,DYLD,TYLD,HI,DM,BRNHT6
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1324P0092_1491,TMS18F1324P0092,1491,20,,1,20,10,,2,177,7,48,16.41,3,99.39,22.68,2,14.35,29.3,104,142,29.3,8.96,14.35,0.67,30.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1348P0095_1492,TMS18F1348P0095,1492,20,,1,20,9,,,138,9,63,21.27,2,99.47,26.09,2,9.9,28.15,,123,28.15,9.63,9.9,0.74,34.23,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1144P0010_1493,TMS18F1144P0010,1493,20,,1,20,8,2,,149,8,48,21.70,1,,18.81,3,10.4,24.55,,89,24.55,8.48,10.4,0.70,34.55,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1355p0030_1494,TMS18F1355p0030,1494,20,,1,20,7,,,267,7,60,20.97,1,,20.98,2,23.55,26.2,,204,26.2,8.91,23.55,0.53,34.00,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1073P0035_1495,TMS18F1073P0035,1495,20,,1,20,6,2,2,186,7,64,,2,74.41,21.01,2,16.35,35.06,56,140,35.06,,16.35,0.68,,75
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMEB419_1496,TMEB419,1496,20,1,1,20,5,1,,240,5,15,18.25,1,,22.11,3,18.9,24.15,,196,24.15,7.72,18.9,0.56,31.96,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1350P0041_1497,TMS18F1350P0041,1497,20,,1,20,4,2,,177,8,56,25.65,3,91.47,29.42,2,20.9,33.69,,138,33.69,12.64,20.9,0.62,37.51,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1305P0017_1498,TMS18F1305P0017,1498,20,,1,20,3,,3,186,7,65,24.12,3,89.348,25.42,1,21.05,13.7,82,150,13.7,4.98,21.05,0.39,36.36,89
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1380P0003_1499,TMS18F1380P0003,1499,20,,1,20,2,2,3,159,6,31,23.06,2,91.536,23.36,2,5.45,11.12,73,108,11.12,3.96,5.45,0.67,35.57,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep1-TMS18F1326P0007_1500,TMS18F1326P0007,1500,20,,1,20,1,1,,,3,24,20.28,2,,,,5.35,10.95,,,10.95,3.67,5.35,0.67,33.48,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1208P0007_2001,TMS18F1208P0007,2001,21,,2,21,1,,,144,4,39,20.13,3,90.26,22.46,2,10.05,17.4,,,17.4,5.81,10.05,0.63,33.37,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMEB419_2002,TMEB419,2002,21,1,2,21,2,1,,264,6,24,22.16,1,,23.28,2,15.2,16.45,,196,16.45,5.74,15.2,0.52,34.90,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA30572_2003,IITA-TMS-IBA30572,2003,21,1,2,21,3,1,,,4,15,16.61,3,,,,10.95,9.45,,,9.45,2.90,10.95,0.46,30.72,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1340P0001_2004,TMS18F1340P0001,2004,21,,2,21,4,,,188,6,40,16.91,3,,23.17,,18.35,13.55,,140,13.55,4.19,18.35,0.42,30.95,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA980581_2005,IITA-TMS-IBA980581,2005,21,1,2,21,5,1,,237,8,55,13.41,1,,29.08,2,19.5,25.25,,177,25.25,7.15,19.5,0.56,28.32,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1539P0073_2006,TMS18F1539P0073,2006,21,,2,21,6,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1310P0168_2007,TMS18F1310P0168,2007,21,,2,21,7,1,,239,7,53,18.01,1,,25.24,2,23.75,17.05,,185,17.05,5.42,23.75,0.42,31.78,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1338P0053_2008,TMS18F1338P0053,2008,21,,2,21,8,1,2,201,9,95,23.87,3,108.536,24.13,3,17.15,38.5,149,163,38.5,13.93,17.15,0.69,36.18,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1320P0082_2009,TMS18F1320P0082,2009,21,,2,21,9,,,149,8,48,22.81,3,103.238,17.73,2,9.9,16.75,,108,16.75,5.93,9.9,0.63,35.38,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1366P0014_2010,TMS18F1366P0014,2010,21,,2,21,10,1,2,203,7,65,21.52,3,97.39,28.49,2,27.72,23.45,117,143,23.45,8.07,27.72,0.46,34.41,118
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1355P0081_2011,TMS18F1355P0081,2011,21,,2,21,11,,3,193,11,91,24.50,3,92.12,20.47,3,28,50.45,146.6,152,50.45,18.49,28,0.64,36.65,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1056P0016_2012,TMS18F1056P0016,2012,21,,2,21,12,2,2,197,4,30,17.58,3,83.76,24.57,2,11.65,15.25,125,178,15.25,4.80,11.65,0.57,31.45,120
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1271P0001_2013,TMS18F1271P0001,2013,21,,2,21,13,2,,,3,28,16.62,3,,,,11.9,12.1,,,12.1,3.72,11.9,0.50,30.73,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1337P0049_2014,TMS18F1337P0049,2014,21,,2,21,14,1,,195,4,61,23.34,3,87.96,22.67,1,15.1,22.75,,127,22.75,8.14,15.1,0.60,35.78,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1361P0041_2015,TMS18F1361P0041,2015,21,,2,21,15,1,2,240,6,52,19.06,2,83.644,27.10,3,16.3,18.23,187,227,18.23,5.94,16.3,0.53,32.56,194
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1028P0003_2016,TMS18F1028P0003,2016,21,,2,21,16,1,,226,7,56,22.36,2,94.184,29.94,2,32.25,40.29,,219,40.29,14.12,32.25,0.56,35.04,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1305P0017_2017,TMS18F1305P0017,2017,21,,2,21,17,,3,190,9,112,24.41,3,84.86,24.00,2,21.85,33.2,93,187,33.2,12.14,21.85,0.60,36.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1280P0091_2018,TMS18F1280P0091,2018,21,,2,21,18,,3,225,6,74,22.53,3,92.02,28.43,2,20.85,25.5,118,178,25.5,8.97,20.85,0.55,35.17,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1059P0015_2019,TMS18F1059P0015,2019,21,,2,21,19,2,,193,7,69,23.43,3,103.824,25.15,2,20.3,29.55,,178,29.55,10.59,20.3,0.59,35.85,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1348P0092_2020,TMS18F1348P0092,2020,21,,2,21,20,,3,150,9,121,25.41,3,92.556,21.74,2,15.2,39.75,85,121,39.75,14.84,15.2,0.72,37.34,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA982101_2021,IITA-TMS-IBA982101,2021,21,1,2,21,21,,2,198,6,48,20.73,2,,28.87,,18.5,19.85,108,145,19.85,6.71,18.5,0.52,33.82,70.4
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1134P0010_2022,TMS18F1134P0010,2022,21,,2,21,22,,3,209,10,136,22.96,3,69.996,23.40,3,32.04,42.75,133,166,42.75,15.17,32.04,0.57,35.49,101
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1210P0021_2023,TMS18F1210P0021,2023,21,,2,21,23,2,3,190,5,31,16.27,3,100.35,20.28,3,12.75,9.5,105,159,9.5,2.89,12.75,0.43,30.47,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1324P0003_2024,TMS18F1324P0003,2024,21,,2,21,24,,,142,6,44,21.74,1,,14.37,3,11.23,16.25,,116,16.25,5.62,11.23,0.59,34.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1344P0003_2025,TMS18F1344P0003,2025,21,,2,21,25,,,235,8,54,20.80,1,,22.33,2,12.5,20.55,,200,20.55,6.96,12.5,0.62,33.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1348P0051_2026,TMS18F1348P0051,2026,22,,2,22,25,,,,3,27,16.20,3,,,,2.75,9.25,,175,9.25,2.81,2.75,0.77,30.42,94
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1324P0200_2027,TMS18F1324P0200,2027,22,,2,22,24,,3,180,7,66,19.06,3,103,24.87,2,19.25,23.05,87,161,23.05,7.51,19.25,0.54,32.56,78
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1324P0070_2028,TMS18F1324P0070,2028,22,,2,22,23,,3,165,6,59,22.77,3,110.44,18.16,3,7.75,21.5,116,154,21.5,7.60,7.75,0.74,35.36,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1484P0036_2029,TMS18F1484P0036,2029,22,,2,22,22,,3,179,8,90,24.24,3,82.41,19.33,3,12.5,26.25,74,153,26.25,9.57,12.5,0.68,36.45,85
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1349P0149_2030,TMS18F1349P0149,2030,22,,2,22,21,,2,256,9,69,21.18,3,88.49,26.23,2,26.5,29.1,124,183,29.1,9.94,26.5,0.52,34.16,113
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1068P0077_2031,TMS18F1068P0077,2031,22,,2,22,20,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1268P0019_2032,TMS18F1268P0019,2032,22,,2,22,19,2,2,159,3,35,21.46,3,89.32,25.89,2,14,15.05,81,129,15.05,5.17,14,0.52,34.37,72
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1132P0144_2033,TMS18F1132P0144,2033,22,,2,22,18,4,,119,8,28,,2,93.18,14.16,3,3.45,2.25,,102,2.25,,3.45,0.39,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1076P0121_2034,TMS18F1076P0121,2034,22,,2,22,17,,3,229,4,38,23.83,1,68.442,22.13,2,10.15,13.3,200,182,13.3,4.81,10.15,0.57,36.15,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1299P0005_2035,TMS18F1299P0005,2035,22,,2,22,16,,3,241,10,62,21.28,3,93.304,27.91,2,28.26,32.45,162,208,32.45,11.11,28.26,0.53,34.23,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1324P0171_2036,TMS18F1324P0171,2036,22,,2,22,15,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1207P0008_2037,TMS18F1207P0008,2037,22,,2,22,14,1,2,215,8,65,22.81,2,76.12,34.13,2,38.75,40.05,97,143,40.05,14.17,38.75,0.51,35.38,65
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1309P0062_2038,TMS18F1309P0062,2038,22,,2,22,13,,3,214,9,64,24.24,3,95.95,26.82,2,20.5,32.5,111,171,32.5,11.85,20.5,0.61,36.45,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1069P0023_2039,TMS18F1069P0023,2039,22,,2,22,12,,,279,8,69,24.94,1,,27.14,2,23.3,31.45,,200,31.45,11.63,23.3,0.57,36.98,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1326P0007_2040,TMS18F1326P0007,2040,22,,2,22,11,1,,163,9,47,22.52,1,,17.65,3,8.4,13.15,,133,13.15,4.62,8.4,0.61,35.16,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1343P0012_2041,TMS18F1343P0012,2041,22,,2,22,10,1,,186,5,19,20.88,1,,16.91,2,4.25,11.4,,149,11.4,3.87,4.25,0.73,33.94,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1324P0089_2042,TMS18F1324P0089,2042,22,,2,22,9,,,167,7,32,18.71,1,,18.71,3,9.35,11.45,,144,11.45,3.70,9.35,0.55,32.30,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS13F1160P0004_2043,TMS13F1160P0004,2043,22,,2,22,8,4,3,207,11,62,24.13,3,82.146,28.10,2,27.25,37.4,112,154,37.4,13.60,27.25,0.58,36.37,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1007P0004_2044,TMS18F1007P0004,2044,22,,2,22,7,2,3,223,8,54,21.59,3,94.73,26.83,2,25.26,34.1,104,187,34.1,11.75,25.26,0.57,34.47,111
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1306P0129_2045,TMS18F1306P0129,2045,22,,2,22,6,,,234,5,29,22.90,3,81.79,25.84,2,21.4,45.23,,194,45.23,16.03,21.4,0.68,35.45,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1217P0121_2046,TMS18F1217P0121,2046,22,,2,22,5,,2,163,5,32,17.16,3,79.28,21.03,2,4.35,17.86,99,122,17.86,5.56,4.35,0.80,31.14,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA000070_2047,IITA-TMS-IBA000070,2047,22,1,2,22,4,1,,233,9,95,22.26,2,85,24.15,2,29.05,45.01,,187,45.01,15.74,29.05,0.61,34.97,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1144P0010_2048,TMS18F1144P0010,2048,22,,2,22,3,,,153,7,63,20.79,1,,17.99,3,8.55,21.3,,112,21.3,7.21,8.55,0.71,33.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1150P0011_2049,TMS18F1150P0011,2049,22,,2,22,2,2,,257,9,71,18.67,2,81.448,24.28,4,32.6,46.45,,199,46.45,14.99,32.6,0.59,32.27,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1318P0036_2050,TMS18F1318P0036,2050,22,,2,22,1,,3,182,4,27,20.02,3,98.84,25.80,2,8.9,20.5,94,131,20.5,6.82,8.9,0.70,33.29,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1389P0031_2051,TMS18F1389P0031,2051,23,,2,23,1,2,2,205,5,42,16.52,2,86.35,20.86,3,11.55,17.15,88,153,17.15,5.26,11.55,0.60,30.65,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1274P0020_2052,TMS18F1274P0020,2052,23,,2,23,2,,,142,8,76,22.84,2,77.72,17.76,3,9.7,26.4,,110,26.4,9.35,9.7,0.73,35.40,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1250P0050_2053,TMS18F1250P0050,2053,23,,2,23,3,,2,171,6,59,18.07,2,86.542,23.54,2,13.2,25.6,108,154,25.6,8.15,13.2,0.66,31.82,101
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1073P0038_2054,TMS18F1073P0038,2054,23,,2,23,4,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1313P0013_2055,TMS18F1313P0013,2055,23,,2,23,5,,3,243,10,82,25.46,2,95.72,26.10,2,37.2,50.15,192,196,50.15,18.74,37.2,0.57,37.37,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1323P0002_2056,TMS18F1323P0002,2056,23,,2,23,6,,2,172,4,18,20.92,3,88.44,25.59,1,4.8,13.25,88,117,13.25,4.50,4.8,0.73,33.96,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1485P0022_2057,TMS18F1485P0022,2057,23,,2,23,7,9,3,215,8,46,20.66,3,75.54,26.02,3,50.89,44.56,133,183,44.56,15.05,50.89,0.47,33.76,103
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMEB419_2058,TMEB419,2058,23,1,2,23,8,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1278P0180_2059,TMS18F1278P0180,2059,23,,2,23,9,1,,,3,31,13.34,1,,,,5.2,11.76,,,11.76,3.32,5.2,0.69,28.27,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1040P0032_2060,TMS18F1040P0032,2060,23,,2,23,10,1,2,193,6,53,21.16,3,91.55,23.49,4,12.86,27.3,96,171,27.3,9.32,12.86,0.68,34.14,81
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1348P0113_2061,TMS18F1348P0113,2061,23,,2,23,11,1,,243,8,60,13.69,2,70.478,24.42,2,25.4,42.5,,193,42.5,12.13,25.4,0.63,28.53,138
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1318P0054_2062,TMS18F1318P0054,2062,23,,2,23,12,,,247,9,107,24.11,1,,24.86,3,25.5,36.6,,210,36.6,13.31,25.5,0.59,36.36,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA982101_2063,IITA-TMS-IBA982101,2063,23,1,2,23,13,,,,4,43,20.58,3,,,,16.45,21.6,,,21.6,7.28,16.45,0.57,33.71,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1319P0061_2064,TMS18F1319P0061,2064,23,,2,23,14,2,3,202,8,40,23.07,3,89.32,32.57,2,27.25,35.55,97,170,35.55,12.65,27.25,0.57,35.57,87
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA30572_2065,IITA-TMS-IBA30572,2065,23,1,2,23,15,2,3,205,4,28,22.73,3,93.54,,2,12.55,12.9,164,167,12.9,4.56,12.55,0.51,35.32,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1007P0005_2066,TMS18F1007P0005,2066,23,,2,23,16,,3,221,6,54,25.29,3,93.99,23.10,2,24.1,27.5,126,148,27.5,10.24,24.1,0.53,37.25,76
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1314P0007_2067,TMS18F1314P0007,2067,23,,2,23,17,,3,193,9,57,16.26,3,86.96,30.13,2,42.15,28.47,111,187,28.47,8.67,42.15,0.40,30.47,86
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1320P0087_2068,TMS18F1320P0087,2068,23,,2,23,18,,,,,,,,,,,,,,,,,,,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1364P0018_2069,TMS18F1364P0018,2069,23,,2,23,19,,,241,7,86,20.80,3,76.67,24.33,3,20.5,39.6,,177,39.6,13.41,20.5,0.66,33.87,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-IITA-TMS-IBA980581_2070,IITA-TMS-IBA980581,2070,23,1,2,23,20,1,,250,8,48,17.86,1,,29.81,2,17,22.21,,216,22.21,7.03,17,0.57,31.66,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1338P0099_2071,TMS18F1338P0099,2071,23,,2,23,21,,,209,7,38,22.23,3,99.284,22.64,2,13.4,20.6,,225,20.6,7.20,13.4,0.61,34.95,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1328P0032_2072,TMS18F1328P0032,2072,23,,2,23,22,,,175,8,49,23.70,1,,24.01,2,21.3,23.85,,169,23.85,8.60,21.3,0.53,36.05,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1120P0006_2073,TMS18F1120P0006,2073,23,,2,23,23,,3,218,7,52,20.58,3,96.8,23.92,3,16.5,26.37,169,149,26.37,8.89,16.5,0.62,33.71,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1092P0016_2074,TMS18F1092P0016,2074,23,,2,23,24,5,3,135,5,27,,3,105.5,26.81,2,12.6,9.45,90,136,9.45,,12.6,0.43,,93
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1424P0021_2075,TMS18F1424P0021,2075,23,,2,23,25,2,3,279,8,64,17.55,3,76.88,34.95,2,36.85,32.75,230,220,32.75,10.29,36.85,0.47,31.43,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1364P0027_2076,TMS18F1364P0027,2076,24,,2,24,25,1,,,1,7,,2,,,,4.5,3.25,,,3.25,,4.5,0.42,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1209P0015_2077,TMS18F1209P0015,2077,24,,2,24,24,,3,242,8,63,18.43,3,99.254,23.07,2,15.2,29.05,213,194,29.05,9.32,15.2,0.66,32.09,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1287P0039_2078,TMS18F1287P0039,2078,24,,2,24,23,,,145,9,77,24.11,3,85.2,29.49,2,21.24,32.75,,189,32.75,11.91,21.24,0.61,36.36,113
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1265P0030_2079,TMS18F1265P0030,2079,24,,2,24,22,,,139,3,10,,1,,,2,2,4.45,,88,4.45,,2,0.69,,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1344P0153_2080,TMS18F1344P0153,2080,24,,2,24,21,1,3,230,9,60,21.57,3,100.3,30.92,3,34.6,37.2,191,184,37.2,12.82,34.6,0.52,34.45,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1348P0131_2081,TMS18F1348P0131,2081,24,,2,24,20,2,,,4,31,24.41,3,69.75,,2,16.05,14.65,,193,14.65,5.36,16.05,0.48,36.58,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1349P0157_2082,TMS18F1349P0157,2082,24,,2,24,19,,2,210,9,68,24.72,3,76.31,28.65,3,33.6,41.5,110,179,41.5,15.28,33.6,0.55,36.81,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1347P0029_2083,TMS18F1347P0029,2083,24,,2,24,18,,,271,9,99,28.27,3,95.57,27.13,1,33.7,47.53,,216,47.53,18.76,33.7,0.59,39.48,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1344P0100_2084,TMS18F1344P0100,2084,24,,2,24,17,,2,234,8,78,18.46,3,79.97,28.68,2,20.45,33.4,130,169,33.4,10.73,20.45,0.62,32.12,103
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1469P0062_2085,TMS18F1469P0062,2085,24,,2,24,16,1,,232,10,60,19.54,1,,23.89,3,28.45,33.45,,,33.45,11.01,28.45,0.54,32.92,
21.GS.C4B.PYT.500.ON,2022,onne,PYT,2020-19.GS.C4B.PYT.500.ON-rep2-TMS18F1341P0037_2086,TMS18F1341P0037,2086,24,,2,24,15,,,250,9,63,17.06,3,91.318,23.13,3,18.85,28.76,,,28.76,8.93,18.85,0.60,31.06,
