Genotypes,Replication,ANGBR9,BRNHB9,BRNHT9,BRNHT6,BRNLEV9,DM,DYLD,FYLD,HI,LODG,NOHAV,PLTHT9,PLTHT6,PPSTD9,PT,RTNO,RTWT,SHTWT,STARCH,STMDI9,TYLD,VR
G102,1,68.14515704,2.815293844,117.0035806,127.4243926,1.470094247,36.44627852,4.543124292,11.94968896,0.459462692,3.787363912,7.495169363,164.487829,169.7235918,1.910556578,2.730772942,18.66499711,8.337338298,11.74217173,27.89147088,19.71986802,16.60771276,2.730772942
G103,1,89.51479366,2.923229784,71.43789062,63.72520729,2.447840014,30.48788931,5.86396622,18.81279411,0.377735832,2.122214964,7.005165706,197.0884044,191.2157709,1.464934263,2.730772942,21.88286469,13.77015531,23.42047454,22.08379433,28.9908204,30.79202593,2.730772942
G104,1,83.11462604,2.979183959,75.65971835,78.19491063,2.121288238,36.37004333,8.519473379,23.21576282,0.493179306,2.359048071,8.616790752,165.8885277,166.6898526,1.683531768,2.730772942,43.10812755,17.9314787,17.29961616,28.7044318,25.49288681,22.88319664,2.730772942
G105,1,76.99233465,2.914588917,51.43803767,50.96102022,2.706354344,38.65916577,10.19950186,25.60622423,0.474022077,2.132483974,8.696017774,180.4612383,190.837255,1.565081537,2.730772942,39.62413954,19.97509273,20.69964709,31.81125036,26.17206163,27.32255668,2.730772942
G106,1,NA,1.771133985,110.738239,NA,0.857923878,32.93226602,7.185068743,21.84107695,0.552918915,1.266703033,8.241635519,145.0198115,147.1168984,2.043755802,2.730772942,35.82366405,16.32072755,13.15078143,25.45010659,22.22414647,18.20080614,2.730772942
G107,1,82.72662244,3.197217529,66.60247573,63.62894089,2.806421992,31.77048856,5.972408229,18.20058558,0.428071553,3.441747845,7.891968728,177.6024811,180.1795379,1.464650804,2.730772942,27.47817146,13.47345441,18.04736165,23.44323873,26.15607029,24.57251729,2.730772942
G108,1,79.10380939,2.657943723,108.6028467,111.4734732,1.488144791,31.87848153,7.436688474,23.4566047,0.432724947,2.495392189,8.894211222,209.1660013,203.7780067,1.854596899,2.730772942,34.9059623,18.23980539,22.67329047,23.36611031,26.94892562,29.79602243,2.730772942
G109,1,75.18765275,2.856269459,71.56756046,66.75837579,2.366136771,35.50340436,7.917372042,21.34029877,0.460157919,1.718298712,8.259212115,178.0288484,170.9478611,2.015646562,2.730772942,41.93627281,16.0217149,18.23985861,25.86830306,23.97519213,24.2871925,2.730772942
G110,1,83.87416583,3.004602375,90.1284512,99.13617583,2.4146158,35.79578918,6.324918774,17.24021875,0.389914601,3.614684747,7.796678199,197.6577804,202.7540432,1.427766035,2.730772942,25.07979821,12.64324354,19.96163001,27.18033975,28.16840598,26.29536158,2.730772942
G111,1,82.84193105,2.822687811,44.96280099,52.00628817,3.034766612,32.16355193,7.546680311,18.60715702,0.325425195,3.628513554,7.935329073,178.0392353,182.5336005,1.584543525,2.730772942,36.10825098,14.28720257,23.54069108,23.35427608,27.08535065,30.18289705,2.730772942
G112,1,87.3657102,2.882611027,43.31777314,48.51081122,2.521450622,32.11047093,6.949622956,21.84425347,0.531424401,2.157918764,7.92810394,153.2485165,152.5085985,1.458629935,2.730772942,29.56800065,17.15798305,13.29248021,23.56732239,23.88071241,18.35889475,2.730772942
G113,1,74.33190764,2.811123303,59.36301364,59.29806637,2.385738627,36.60954291,8.166686517,21.68219231,0.465566171,1.527677133,8.665109144,152.3983879,145.9663462,1.78920655,2.730772942,39.57008166,16.54574468,17.3579277,27.79859963,24.53926153,23.09962989,2.730772942
G114,1,83.13429846,2.778932086,94.04234506,96.64726273,2.082199905,34.93234844,7.941345875,22.63807864,0.464120844,1.563597542,8.427470186,185.9749428,188.2449521,1.461410036,2.730772942,42.01561897,17.37114639,20.52548177,27.69467528,25.17235262,26.9969005,2.730772942
G115,1,79.36656421,2.959872366,83.02904586,102.8968505,2.489949868,36.59927489,6.543459598,17.47565976,0.34494642,3.034059844,8.247591007,217.5423802,227.3755393,1.778077431,2.730772942,33.72726972,13.00390914,24.27453636,27.99509676,25.73550923,31.7317241,2.730772942
G116,1,74.32492968,2.76090162,85.29916807,81.51037621,1.749656829,32.89658464,7.472006659,22.51444713,0.466129461,1.662603215,8.907930842,170.0801339,164.1438753,1.709184189,2.730772942,40.82763355,16.98281766,18.52309889,24.69572243,23.14984011,24.33305766,2.730772942
G117,1,86.98170915,3.138256218,71.88922667,77.7733094,2.680908663,31.83723379,5.350335902,16.23842306,0.392107917,2.957172697,7.892304062,173.1946098,180.847451,1.796054606,2.730772942,24.30506461,11.74393722,19.50958447,24.46024541,26.82365058,26.36191997,2.730772942
G118,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.967734399,NA,NA,1.841835311,NA,NA,NA,NA,NA,21.47388148,NA,NA
G119,1,77.08933617,3.126138751,63.32164568,64.1775381,2.296041464,30.59594976,6.790190624,21.83061669,0.469959459,1.048530794,8.617483265,158.796201,158.308403,1.793369444,2.730772942,47.11384211,16.2768841,18.0177612,22.25475005,23.21161078,24.33835839,2.730772942
G120,1,82.80467377,3.204533831,72.99253752,70.26902777,2.516976597,34.53464427,8.998478436,26.06369462,0.485819539,1.418739262,8.918839434,168.3538952,171.3022078,1.696862405,2.730772942,51.92781401,19.99783769,20.17471703,26.68998554,23.78658115,26.79123996,2.730772942
G121,1,54.07550974,1.815415766,112.8717852,106.854027,1.143468269,34.23256767,7.824335695,22.8120804,0.545046291,1.26352854,8.477500766,164.7647478,171.1446001,1.932265632,2.730772942,42.69822638,17.06302266,14.38086172,25.82572618,21.54363034,19.75137684,2.730772942
G122,1,79.15690394,3.212969951,98.66464826,92.52740088,2.267683293,33.70572407,10.22993455,30.49858107,0.477857875,1.671206635,8.707094063,191.2894666,184.829637,1.773661973,2.730772942,61.36795972,23.87346894,22.65914361,25.54114463,26.70903342,29.47081824,2.730772942
G123,1,77.45971049,2.958460701,101.1710906,104.2863835,1.749699503,34.95769821,8.249249632,23.44969819,0.458367929,1.086519874,9.106404635,180.8465877,184.4207043,2.153380379,2.730772942,44.20247827,17.59426486,19.41858969,27.92602896,23.72350441,25.96430557,2.730772942
G124,1,84.12356187,2.783888759,76.53970493,74.18178592,2.133384799,32.41211299,5.527420036,16.56766586,0.390178741,1.329822643,8.110450846,173.0160918,171.0178883,1.768958157,2.730772942,33.20768603,12.06668562,19.49876939,23.5051306,25.93245551,25.78407265,2.730772942
G125,1,89.63473188,3.125321291,75.92943984,72.86826058,2.665307455,32.53675665,7.185021239,22.61122943,0.444202446,2.587597569,8.380548779,183.7012257,180.9638985,1.613595739,2.730772942,35.90877102,17.51159294,20.72116689,22.08980202,26.75715143,27.38552304,2.730772942
G126,1,76.71675947,3.113408971,86.60190484,76.23519478,2.551911245,34.0846661,6.71314076,17.57846947,0.434953221,1.321489789,7.831679981,193.6382736,187.4879393,1.892038154,2.730772942,31.70292389,13.27758971,15.61744876,25.30559083,26.25246583,20.67582638,2.730772942
G127,1,79.18677978,3.137749941,69.99824145,78.68891633,2.319926186,33.79129671,7.283663857,21.47876737,0.380417654,1.578609617,8.180584897,184.595334,181.0107632,1.928126508,2.730772942,42.73360372,16.56650928,26.31259997,26.28448203,26.04056867,32.67695701,2.730772942
G128,1,84.80544149,2.903408181,84.32097721,79.28178392,2.665115231,34.07488974,6.802183144,18.06374095,0.419275343,2.626814217,8.309401483,206.6390183,199.5383348,1.615889389,2.730772942,39.0708484,13.55632966,19.24972592,25.8801076,26.99059138,25.6477607,2.730772942
G129,1,72.86625929,2.883878022,67.33824005,59.82387244,2.277701422,34.50349926,6.665438247,18.19242589,0.370607124,2.040648205,8.071637729,165.6236874,163.7859772,1.512290029,2.730772942,29.08710099,14.29830108,20.82470956,26.36118147,28.16757835,26.54905497,2.730772942
G130,1,84.10882228,2.812785131,115.2950828,122.4390449,1.131536157,36.08149625,7.012715733,15.76997038,0.331778226,3.118757548,7.620862743,238.7965174,239.6652937,1.353924008,2.730772942,25.25277221,11.31849281,20.99962395,28.72754906,24.57916122,28.12038961,2.730772942
G131,1,78.33276086,3.249934089,89.11632333,87.05009705,2.133151007,33.22951016,6.735378465,19.84528254,0.446911574,1.177701769,7.955330556,170.1284103,177.713048,1.576966075,2.730772942,34.53144281,14.51560084,17.17418571,25.44603092,25.68954295,23.26586131,2.730772942
G132,1,83.68533259,3.110059317,99.4910415,82.43567045,2.808414141,33.41739611,7.285868003,21.99361548,0.449987469,3.659208156,8.39263504,207.1349474,200.4117703,1.8774323,2.730772942,40.89245613,16.66683574,20.31629568,24.14236408,26.05939415,27.19560167,2.730772942
G133,1,88.34650171,3.062587159,55.7267132,60.3392904,2.518615562,35.62526397,6.356456845,17.59120488,0.411761759,1.810694539,8.059727349,166.1444191,170.6170911,1.530805774,2.730772942,30.16492908,13.00320556,17.11709509,27.06358816,24.15334979,23.19799435,2.730772942
G134,1,81.19289309,3.066441464,61.4444248,65.16275952,2.442547548,33.69611773,8.414857739,24.7871118,0.511865977,1.09648202,8.043761854,178.3371354,169.6847876,1.448172539,2.730772942,36.17890523,19.01890814,17.12770003,25.52303213,24.5900661,22.98995058,2.730772942
G135,1,73.62889497,2.69127816,105.2240207,110.8437173,1.337991454,32.35838461,6.049712005,10.68673241,0.306290004,2.510590956,7.214865591,193.9620323,190.5280146,1.614305447,2.730772942,21.86151399,7.205103014,17.81340666,23.55792171,27.29920426,24.59336529,2.730772942
G136,1,62.75664558,3.200701266,120.9228566,119.3859333,1.419163138,32.68264868,6.471786648,19.63199847,0.411971873,2.246204438,8.346948863,190.5620851,185.8855046,1.910226101,2.730772942,39.02052663,14.5607209,20.2513459,24.41035692,25.86273227,26.83539384,2.730772942
G137,1,81.13948113,2.646835861,77.90907813,76.59376786,2.059577677,34.29263844,5.475492412,15.57276954,0.465576993,1.092475714,7.517172338,157.439084,157.8534526,1.588239947,2.730772942,32.83400867,11.35649099,12.36568504,26.77122667,25.17019619,17.16795542,2.730772942
G138,1,81.03827054,2.617020374,102.0452558,105.8277117,2.051867944,31.94031155,6.763872874,21.08770264,0.410296166,1.709745867,7.379806212,202.8229909,199.0106565,1.888154461,2.730772942,43.99231281,15.72911084,21.99056757,23.1740202,26.43637634,28.66419474,2.730772942
G139,1,74.52968043,2.86730835,84.15434945,57.34489411,2.694939689,34.85997504,7.996724234,21.33803547,0.418696706,1.335925915,8.037316253,174.073437,167.8243745,1.346387069,2.730772942,43.13823942,16.9041846,19.95715485,26.26358187,26.1340626,25.64427336,2.730772942
G140,1,52.24917742,1.664945636,90.94473255,NA,0.826339796,33.22778836,5.825858744,17.24170971,0.419520183,2.256926585,7.894889257,172.537017,162.3738345,1.761638024,2.730772942,31.47965899,12.66360598,17.00868028,25.27969392,24.49726227,23.16528454,2.730772942
G141,1,82.59320412,3.136355174,71.40243336,96.37804082,1.436304473,32.79849818,6.2597406,14.55969333,0.398231721,1.424933482,6.966194,141.9053878,138.5023352,1.472910696,2.730772942,24.8503363,10.69339071,16.13054604,24.17398933,23.05455026,21.31325839,2.730772942
G142,1,74.19632613,2.996486917,62.94176829,64.11502155,2.260637254,33.70730055,7.23539153,21.34004333,0.555782707,2.038605578,8.132932778,158.1305414,153.5622743,1.423925245,2.730772942,35.11437755,15.89465089,13.22948323,24.94011407,24.52748818,18.47024234,2.730772942
G143,1,83.79345548,2.999168474,76.8798714,74.71447195,2.638985489,33.47810758,4.411924895,10.09191804,0.292090406,3.514982787,7.228999224,202.6404082,213.7482619,1.632532217,2.730772942,19.93060681,6.894429765,18.85763561,24.07075901,26.93785222,25.76417545,2.730772942
G144,1,83.3092718,2.799070629,62.86629919,63.78991075,2.463960189,33.34922279,9.428217141,28.58026633,0.5256695,1.203514828,8.759286876,162.9830534,161.8380811,1.699789604,2.730772942,44.27210107,21.66083749,17.68051021,25.52869928,24.20879769,23.60896412,2.730772942
G145,1,77.19236195,3.343037922,79.15169644,70.38891775,2.660260669,30.41952073,5.271944699,16.5057391,0.384321601,1.419200019,7.028324571,194.8876851,182.4773276,1.499167572,2.730772942,28.95113554,12.546429,18.52179967,22.98235865,29.19276384,23.93010283,2.730772942
G146,1,79.32196101,2.980802411,59.3824459,65.0219013,2.507429905,33.98794826,6.173290772,17.58477355,0.434375235,2.828530257,7.763029446,170.2100755,165.2012203,1.370853656,2.730772942,32.32807981,13.11064676,17.16018556,24.69974906,26.54452376,22.83906331,2.730772942
G147,1,78.19495167,2.915025584,85.36551899,96.91196551,2.188244704,33.39373752,5.483905692,15.60405977,0.395273151,2.176948135,7.3167754,193.2137559,195.6393563,1.101954019,2.730772942,24.13859253,11.74783271,17.76257783,24.65297686,28.00513198,23.05189784,2.730772942
G148,1,82.38996057,3.168717232,80.00558466,78.32559369,2.254419874,35.58378788,10.12773878,24.63829475,0.5026921,2.009634782,7.49264291,169.660687,159.0291142,1.405673928,2.730772942,38.07958179,19.58460442,17.74072094,28.05070937,24.10063802,23.84418903,2.730772942
G149,1,86.54861456,3.030023252,59.63638736,56.33850324,2.824395191,31.78666133,5.012895043,11.85887588,0.345359424,2.472154818,8.383806164,164.2647288,165.7033856,1.414577709,2.730772942,20.82333981,8.443323246,15.59368344,24.27468328,24.42152844,21.01557605,2.730772942
G150,1,76.22554972,2.970624648,83.9242835,85.51214688,2.536129518,33.98421488,7.314837096,21.03360618,0.41147543,2.018393979,8.063263392,185.838995,179.5376142,1.529899309,2.730772942,34.74427819,16.31733114,21.46755975,25.86720395,26.11148748,27.93427622,2.730772942
G151,1,81.64339983,2.882456246,86.16109783,88.83770807,2.544426332,34.61951072,11.20405692,32.59755205,0.517253834,1.234503663,9.020590185,181.1718786,186.4448115,1.967505145,2.730772942,57.609598,25.46845842,20.86207646,26.21134256,23.78054839,27.80528812,2.730772942
G152,1,79.13590789,2.661353327,65.22506684,75.83022801,2.10486741,32.92521313,6.521909516,16.38250646,0.575479633,1.119258789,7.205986001,152.0863593,154.38497,1.635314344,2.730772942,27.19412656,12.16226849,9.828680097,23.8667643,23.96994769,13.80251719,2.730772942
G153,1,80.8305904,2.727736307,45.32727995,49.71087349,2.759353425,30.97181641,5.359526284,13.77259884,0.406199803,3.030807557,6.657223478,164.0040329,160.8021268,1.371019267,2.730772942,22.99121257,10.23808795,14.89647271,21.68555004,28.392406,20.36220137,2.730772942
G154,1,89.74419024,3.045132074,66.01103019,59.54297107,2.852104897,34.23589928,8.549189812,24.78071428,0.420555011,1.447774542,8.709651888,187.2197056,184.6003144,1.527931189,2.730772942,52.67400135,19.14737865,24.93290332,26.00391291,27.10657233,31.92890235,2.730772942
G155,1,88.79397236,3.14230691,73.35405253,72.90849529,2.456663465,34.16396166,8.106234243,23.51622054,0.476052267,2.034544903,7.501154165,182.7477896,173.6635547,1.504774306,2.730772942,32.48550152,18.32703798,17.69715566,25.79854028,27.20558699,23.32999549,2.730772942
G156,1,83.30204898,2.987883047,78.63640012,87.48919976,2.143026217,35.41124236,11.24261751,32.09417666,0.54611773,1.238426946,8.99517579,170.035839,173.9669995,1.578344605,2.730772942,54.09370192,24.78273781,19.17874692,27.7310142,25.89179639,25.4702419,2.730772942
G157,1,78.43352173,2.498562852,51.53439779,53.19318976,2.655554615,36.67994112,4.52235506,11.24688425,0.290110533,3.620586435,7.0953421,180.4848297,182.7236014,1.234506982,2.730772942,18.31491924,8.015585892,17.69857185,26.69074843,27.51601655,23.48506282,2.730772942
G158,1,84.42823513,2.772311479,77.46950686,77.43218841,2.1801324,32.73932262,7.961612355,22.2949066,0.477998586,2.404382048,7.724744476,174.7745011,178.2473761,1.795902127,2.730772942,35.66835937,16.66510366,17.11089111,24.92353533,24.14060582,22.83252569,2.730772942
G159,1,83.91464925,3.123393314,65.59805894,66.30638924,2.623570122,34.2280838,7.970669959,22.98237741,0.530095649,1.131963611,8.622681657,154.3119913,165.9595539,1.874891166,2.730772942,45.85529359,17.51855044,14.27939213,25.96158992,22.38083456,19.54489227,2.730772942
G160,1,91.33633499,3.232308824,76.33641064,75.71116414,2.234250095,34.79757959,6.936970265,19.673154,0.496206381,1.387715796,7.937272656,171.6830292,168.7884734,1.298288199,2.730772942,34.76392499,14.62159877,14.1742801,27.25304926,27.03856037,19.4905371,2.730772942
G161,1,77.43447023,3.25166716,106.2567179,97.78022736,2.116227883,34.48963852,5.451910027,15.25402057,0.327895069,2.613800815,7.93542812,198.6485657,188.7545365,1.515982988,2.730772942,33.44274039,10.86780127,22.59671061,24.52120858,28.88176507,29.21267178,2.730772942
G162,1,84.90328611,2.87888152,80.82448112,85.77412199,2.244326141,35.29449138,6.724384997,18.60049183,0.462981187,2.615426629,7.530614302,211.102388,217.217606,1.109283919,2.730772942,26.68555405,14.31292245,14.96747232,26.39302489,27.11207109,20.17255674,2.730772942
G163,1,79.1588407,3.107514061,127.1840298,108.0871756,2.280765572,33.53457406,7.433176926,21.89145394,0.390366075,2.251030503,8.387016278,211.9167894,205.9530631,1.812645525,2.730772942,41.0201544,16.49973407,25.30337505,25.38919733,26.91035896,31.87016627,2.730772942
G164,1,72.65461215,2.930153037,98.20817925,102.1251494,1.41133978,35.21289956,4.632170798,12.75921819,0.39390663,2.81401747,6.556885315,185.2052347,183.675934,1.346298678,2.730772942,18.29703099,9.323465311,13.44431845,24.82610812,27.03609745,18.41427396,2.730772942
G165,1,NA,1.649694212,NA,NA,0.836788838,33.89290876,5.199273442,10.23973183,0.510870946,1.512187567,7.180527919,122.1811379,123.3819035,1.788491673,2.730772942,19.23432162,6.724508195,8.270263611,26.18745271,21.00095964,12.2461765,2.730772942
G166,1,80.66472344,3.128853886,55.00228539,55.60235243,2.310060472,34.95156685,5.067943885,14.22732501,0.390405584,1.669286796,7.252833839,155.9123324,161.8308029,1.566277445,2.730772942,24.98980058,10.16836576,15.93648061,25.83173741,23.42419403,21.7322863,2.730772942
G167,1,88.62829245,2.831481557,61.98335282,63.74934636,2.951144473,32.10597539,5.020108839,15.06804649,0.367216626,3.172956151,7.436951608,193.7387779,188.4370419,1.372979519,2.730772942,23.1906536,10.76642243,18.64291647,22.94483377,26.83258699,24.77405014,2.730772942
G168,1,83.38210306,3.02847023,73.76950042,74.39535626,2.628465468,29.68069629,5.71122123,18.64289346,0.43221126,1.223299987,7.9195918,190.3394434,187.724954,1.802866953,2.730772942,34.45865002,13.76043089,18.89685121,21.5531531,24.65458436,25.67623569,2.730772942
G169,1,75.98185665,2.72927502,59.82970048,63.66220233,2.079704741,34.96230679,6.558688886,18.37178103,0.489729574,1.997645251,8.319412499,134.1228207,144.8122714,2.021789653,2.730772942,42.24964781,13.88313401,13.57203519,26.80462069,22.44717152,18.72955628,2.730772942
G170,1,71.43565369,2.832297142,73.05148911,61.23666919,2.329451624,32.30161253,5.281623052,15.71046398,0.408832813,1.876925096,7.768397606,181.3384228,172.0426352,1.499037492,2.730772942,29.27476778,11.46360637,16.42850521,23.90042342,25.51740684,21.9857046,2.730772942
G171,1,79.51766866,2.701636577,111.3970749,101.3458564,1.525678844,33.84403639,7.532696146,22.31671332,0.44539075,2.543429164,7.986203323,197.5925541,189.369751,1.687242754,2.730772942,37.8476579,17.04356686,19.75717284,24.76695857,23.94385413,26.20205376,2.730772942
G172,1,78.9755453,3.116609316,78.57891409,77.6507879,2.33724118,30.69824589,6.03286579,18.41684399,0.330578698,2.027850774,8.115038802,190.6611838,191.4931014,1.449011356,2.730772942,28.81575406,14.02159033,25.15673734,22.73916429,29.20074456,31.36655784,2.730772942
G173,1,76.76083345,2.375906188,123.0237958,111.6465599,1.742356932,31.87588995,4.595465906,13.18906266,0.336373191,2.482296496,7.455774185,221.3031195,218.2598598,1.795065775,2.730772942,21.55581034,9.482387551,18.91312858,25.27660097,28.58299988,25.25551732,2.730772942
G174,1,86.05681062,2.662966707,87.77919061,91.46580711,1.947482556,33.59718057,6.142832948,17.92415907,0.469932142,1.759404018,7.599960439,169.2581546,169.0874964,1.655376701,2.730772942,27.15766599,13.69597731,14.28089432,25.45652672,25.37753818,19.3973744,2.730772942
G175,1,87.1993809,2.978298698,69.65613885,70.34630185,2.857084124,35.58347045,8.657215522,23.97541069,0.513095553,1.099826252,8.588985904,183.0670136,186.0580137,1.443121728,2.730772942,46.20575041,18.28633479,16.32670944,26.76205359,23.96453884,21.94564998,2.730772942
G176,1,73.28489358,2.980807397,71.52942345,79.79169533,2.217631334,33.53588567,4.867316027,13.58788086,0.445950044,3.285018565,8.066785762,151.1087855,149.8944719,1.562740692,2.730772942,28.42496099,9.882191229,13.2192581,25.84672765,23.63001978,18.25086814,2.730772942
G177,1,77.59390967,2.014304728,108.7206636,115.8270541,1.447536623,31.40965172,5.862734193,18.04967236,0.506702424,1.241773581,8.025230112,176.6665489,169.8364366,1.776014141,2.730772942,33.74990762,12.82989665,13.22142265,24.50535739,22.34770039,18.59611686,2.730772942
G178,1,79.73965124,3.075316693,93.55094525,93.44643341,1.438198244,32.5480271,6.064808428,16.815047,0.448193594,2.536841201,7.588685671,182.7877882,179.448614,1.629464088,2.730772942,26.64575267,11.79373082,14.21408804,24.91260769,25.27647202,19.95064081,2.730772942
G179,1,79.92559436,2.916226599,72.01626771,80.31773366,2.513308248,36.57317836,6.454173382,16.99766507,0.401949833,2.797189413,8.030322688,190.9531087,185.1615771,1.429813453,2.730772942,24.9700489,12.79379772,18.54366815,28.84004823,27.28440803,24.6153488,2.730772942
G180,1,52.62971977,1.993498918,190.4951783,NA,1.367125349,36.55295201,9.27031389,24.92449879,0.406692672,2.13109502,8.901638505,237.9383835,236.5119242,1.503041512,2.730772942,37.91291819,19.10848525,26.14436056,27.95029057,28.42960051,33.88274454,2.730772942
G181,1,82.30520594,3.111829072,81.76840401,85.39349249,2.769744338,34.94802981,10.26505201,29.66984472,0.487730371,1.120123377,8.697841763,193.0141948,192.8833124,1.549143135,2.730772942,62.10977059,22.31601405,21.57787722,27.52934967,26.23258854,28.29438582,2.730772942
G182,1,73.03156865,2.804687975,107.7937792,107.5261843,1.469554826,36.192989,9.057249247,24.92060524,0.515631658,1.419651193,8.667355953,164.3075627,165.4743087,1.745617329,2.730772942,35.38081445,18.79639692,16.88364114,28.08784819,22.92706852,22.59751867,2.730772942
G183,1,82.50464287,2.783447485,111.1288784,101.3961019,2.130717801,36.12917006,9.912085176,27.16933221,0.533468633,1.841343693,8.788349289,203.6107981,195.1394193,1.467059476,2.730772942,57.85776184,20.70709002,16.25860274,28.04025966,24.60537761,21.78332649,2.730772942
G184,1,84.64158304,2.681972276,72.901514,78.16973926,2.272026827,34.04761182,6.360965066,18.27597558,0.485862528,2.489589872,8.04550566,156.852904,163.8130412,1.418476157,2.730772942,31.77290203,13.50123785,15.45220911,25.95077383,24.0346321,21.29077969,2.730772942
G185,1,90.47786409,2.87239463,76.34878348,74.33953125,2.403052006,34.45254061,4.635937233,11.6522058,0.473149573,2.56869596,6.574438009,172.4164239,173.4633288,1.371925634,2.730772942,18.39038438,8.065275521,10.98570922,24.58395201,22.94953636,15.66555109,2.730772942
G186,1,82.1761036,3.018990316,81.20892814,78.36765249,1.662457341,31.71907338,7.845187592,24.96163378,0.576967385,1.249820736,8.480847922,156.458665,158.1230022,1.50300316,2.730772942,37.13556298,18.67811945,13.13623107,23.51710445,22.59678331,18.22157165,2.730772942
G187,1,76.30955878,3.298619579,85.6021719,82.58167382,2.184405071,33.69708821,6.081032712,17.63888896,0.50265312,2.825293465,7.917647814,170.4839261,176.5397287,1.5252626,2.730772942,28.33055503,13.02962043,13.20664074,24.93191991,24.58507559,18.18314631,2.730772942
G188,1,85.45331076,2.073144283,118.2704853,120.5505578,1.424103148,35.15450132,5.497388682,13.53469975,0.472630038,2.106418761,7.367269194,176.235085,166.5531374,1.427163093,2.730772942,27.6310529,9.632966137,11.71884826,27.27284316,25.96747395,16.37650063,2.730772942
G189,1,82.37208632,2.908358054,133.8404156,134.7874898,2.051155845,34.44396034,7.413355709,18.70858429,0.381164541,1.149162571,7.571533415,216.2938446,216.1167453,1.621233963,2.730772942,37.79164947,13.73175049,21.41247126,26.56086984,27.95527318,27.76022038,2.730772942
G190,1,75.97032756,3.025291982,110.5366885,109.8968512,2.362122841,34.78837003,8.669254259,24.64938364,0.405016957,2.626840077,8.452249628,225.9183306,210.9551322,1.980442625,2.730772942,39.76384692,19.05929603,27.16554049,26.54403779,27.26547501,35.79937992,2.730772942
G191,1,72.80749359,2.898677184,90.15355601,89.72025994,1.966665349,36.43135085,8.325910872,22.31727312,0.509245794,1.557021406,8.754281675,178.8886805,172.5520263,2.102105369,2.730772942,52.39350674,16.95628692,15.25509995,28.7219521,22.1386161,20.37724226,2.730772942
G192,1,78.71541385,3.004340782,88.60655513,86.84635511,2.294879358,35.10290582,8.237396962,23.16401961,0.451913284,1.78913259,8.258614521,188.0158354,194.8490319,1.373918867,2.730772942,40.90805218,17.34337173,21.74761745,26.86663446,27.215564,28.86367338,2.730772942
G193,1,75.05657974,3.131630107,67.17307588,68.25861225,2.061699266,36.32045789,7.862911697,19.49035648,0.393806477,1.98252693,7.720548059,179.9911964,172.4363801,1.495606208,2.730772942,23.75306944,15.06914194,20.45172197,27.7334552,26.44851251,26.62380952,2.730772942
G194,1,72.1561004,2.675328931,89.58945463,88.84077643,2.205601081,32.20112495,6.671436079,20.315897,0.434656196,2.179280989,7.97240501,207.9947729,202.0845254,1.674699295,2.730772942,37.81189582,14.98479174,18.6615642,24.52960159,24.97784005,25.03601053,2.730772942
G195,1,73.80167147,2.734147255,73.72674133,74.62002348,2.632460148,34.38189583,7.22722473,20.74557957,0.41004874,1.226445335,8.964998654,210.4691488,217.8133086,1.440315068,2.730772942,46.95197973,15.40497873,21.33135518,25.51341627,25.58069113,28.1207435,2.730772942
G196,1,65.54234152,1.813823938,137.1953978,NA,0.853077988,34.02060438,5.276675621,14.97821672,0.300239611,3.791484249,7.505168936,208.5846642,202.1810044,2.432025849,2.730772942,36.47430217,11.31347937,24.18219089,25.76292977,26.76592042,31.75228281,2.730772942
G197,1,81.3765624,3.114218541,82.88712483,75.8371409,2.689843178,33.65346648,7.031972507,20.68443559,0.47025996,1.663889528,7.637659714,199.3449382,193.5464421,1.268670504,2.730772942,32.57090353,15.41419632,16.81790244,25.66151316,26.09652282,22.69222154,2.730772942
G198,1,NA,2.700512045,84.14361615,81.75407993,1.752471839,31.63058039,4.296127511,9.872423673,0.372017067,1.819743572,5.722674217,156.1506224,149.3257478,1.660077849,2.730772942,14.88818065,6.651136235,11.93983911,23.23272179,NA,16.43616221,2.730772942
G199,1,79.2774793,2.796524245,120.3760045,123.4402408,1.935879964,34.09499173,6.504482035,18.57286483,0.437968644,3.524502074,8.111112939,194.1604291,201.5308666,1.622545509,2.730772942,30.70362491,13.16225319,16.91686843,25.57082496,25.76654608,23.21783009,2.730772942
G200,1,86.07258795,2.850476151,86.36986185,78.48115436,2.658052903,29.38426333,5.03836686,16.65232813,0.414096025,2.904439577,7.667047764,198.6896771,192.5530715,1.571616281,2.730772942,23.70681485,12.04903897,17.13727814,20.3946818,27.26095664,23.07025481,2.730772942
G201,1,78.54376605,3.012847463,101.9313563,98.58897512,1.979575059,36.08744636,6.948537957,18.98278451,0.408841489,3.123865818,7.708780403,214.7299231,211.5345724,1.459870101,2.730772942,26.05407857,14.92529112,18.73933292,26.87652531,29.69754545,24.38796251,2.730772942
G202,1,76.69396967,3.308565289,88.76429256,92.25768805,2.574097665,33.78052892,7.30780474,21.42129107,0.464846769,1.409849197,8.284031229,191.2144536,190.4805149,1.455080186,2.730772942,39.6096576,16.00132667,18.9128925,26.75134061,26.46073783,25.27812978,2.730772942
G203,1,76.11565593,2.858468341,120.3179577,111.5343718,1.534253687,34.54113929,6.522132887,18.62828686,0.477830663,2.337515211,8.248918318,179.7233876,177.579702,1.621143902,2.730772942,44.83852305,13.58829565,14.7199039,27.36196468,23.89950152,20.32052651,2.730772942
